Line,Lineset\South (CTK Side) Line 1 (E-W)-ch2
Frequency (MHz),Average Amplitude (mV)
409.546,0.00198774
409.851,0.00210171
410.156,0.00253897
410.461,0.00305943
410.767,0.00335984
411.072,0.00322933
411.377,0.00332754
411.682,0.00288277
411.987,0.00238497
412.292,0.00251165
412.598,0.00225669
412.903,0.00183807
413.208,0.00197814
413.513,0.00246636
413.818,0.00267179
414.124,0.00220709
414.429,0.00172461
414.734,0.00195414
415.039,0.00176847
415.344,0.00136498
415.649,0.00127428
415.955,0.00161412
416.26,0.00219779
416.565,0.00264762
416.87,0.00261128
417.175,0.00211486
417.48,0.00168816
417.786,0.00154719
418.091,0.00224855
418.396,0.00287598
418.701,0.00275391
419.006,0.00231985
419.312,0.00201806
419.617,0.00237541
419.922,0.00347352
420.227,0.00357096
420.532,0.00260169
420.837,0.00236371
421.143,0.00196274
421.448,0.002241
421.753,0.00248942
422.058,0.00278881
422.363,0.00270123
422.668,0.00244536
422.974,0.00236362
423.279,0.00234872
423.584,0.00251789
423.889,0.0027832
424.194,0.00311971
424.5,0.00260159
424.805,0.00185021
425.11,0.00200001
425.415,0.00237223
425.72,0.00254387
426.025,0.00266829
426.331,0.00266629
426.636,0.00252334
426.941,0.00191321
427.246,0.00163607
427.551,0.00194198
427.856,0.00180225
428.162,0.00182003
428.467,0.00248082
428.772,0.00236064
429.077,0.00170981
429.382,0.00147026
429.688,0.00166512
429.993,0.00220453
430.298,0.00275213
430.603,0.00258512
430.908,0.00243087
431.213,0.00257065
431.519,0.00248105
431.824,0.00238846
432.129,0.00254364
432.434,0.00261714
432.739,0.00249607
433.044,0.00203146
433.35,0.00196163
433.655,0.00272154
433.96,0.0027403
434.265,0.00246098
434.57,0.00234321
434.875,0.00272933
435.181,0.00322312
435.486,0.00316768
435.791,0.00293475
436.096,0.0026599
436.401,0.00196473
436.707,0.00153519
437.012,0.00203939
437.317,0.0030188
437.622,0.0031494
437.927,0.00226456
438.232,0.00218478
438.538,0.00216862
438.843,0.00210546
439.148,0.00233907
439.453,0.00216531
439.758,0.00197033
440.063,0.00251916
440.369,0.00218475
440.674,0.00187425
440.979,0.00184869
441.284,0.00216599
441.589,0.00281568
441.895,0.00328232
442.2,0.00313932
442.505,0.00292701
442.81,0.0026467
443.115,0.00199705
443.42,0.00246996
443.726,0.0026892
444.031,0.00252485
444.336,0.00200685
444.641,0.00170828
444.946,0.00205186
445.251,0.00276597
445.557,0.00256853
445.862,0.00194031
446.167,0.00174074
446.472,0.00226727
446.777,0.00341976
447.083,0.00365263
447.388,0.00274023
447.693,0.00190638
447.998,0.00167954
448.303,0.00261765
448.608,0.00370669
448.914,0.00322463
449.219,0.00219555
449.524,0.00175578
449.829,0.00139363
450.134,0.00212456
450.439,0.00251737
450.745,0.00230894
451.05,0.00252272
451.355,0.00302159
451.66,0.00301587
451.965,0.00244204
452.271,0.00210923
452.576,0.00171134
452.881,0.00220501
453.186,0.00301887
453.491,0.00297131
453.796,0.001887
454.102,0.00159775
454.407,0.00117656
454.712,0.00150178
455.017,0.00215494
455.322,0.00173159
455.627,0.00167553
455.933,0.00133294
456.238,0.00139771
456.543,0.00161212
456.848,0.00148463
457.153,0.00167846
457.458,0.00206365
457.764,0.00229921
458.069,0.00174994
458.374,0.00158985
458.679,0.00175351
458.984,0.00177786
459.29,0.00187619
459.595,0.00171107
459.9,0.00175246
460.205,0.00201518
460.51,0.0012621
460.815,0.00106263
461.121,0.0019538
461.426,0.00154441
461.731,0.00134554
462.036,0.00248555
462.341,0.00241998
462.646,0.00191331
462.952,0.00177148
463.257,0.00188833
463.562,0.00212192
463.867,0.00213269
464.172,0.00170867
464.478,0.00134915
464.783,0.00192159
465.088,0.00237055
465.393,0.00222388
465.698,0.00226954
466.003,0.00210003
466.309,0.00170445
466.614,0.00185899
466.919,0.00155183
467.224,0.00141601
467.529,0.00194517
467.834,0.00202009
468.14,0.00131498
468.445,0.00178692
468.75,0.00211073
469.055,0.00172584
469.36,0.00211174
469.666,0.00181531
469.971,0.00123857
470.276,0.00188131
470.581,0.00253582
470.886,0.00241201
471.191,0.00229668
471.497,0.00137748
471.802,0.00183402
472.107,0.00233385
472.412,0.00223721
472.717,0.00234008
473.022,0.00205894
473.328,0.00186718
473.633,0.00199237
473.938,0.00171017
474.243,0.00128607
474.548,0.00148517
474.854,0.00156721
475.159,0.00136757
475.464,0.0015933
475.769,0.00169135
476.074,0.00140268
476.379,0.00145573
476.685,0.00177938
476.99,0.00179094
477.295,0.001754
477.6,0.00155591
477.905,0.00121833
478.21,0.00160799
478.516,0.00195998
478.821,0.0021234
479.126,0.00201942
479.431,0.0014702
479.736,0.00121145
480.042,0.00183373
480.347,0.00169316
480.652,0.00123963
480.957,0.00152782
481.262,0.00157634
481.567,0.00150274
481.873,0.00216308
482.178,0.00238519
482.483,0.00200079
482.788,0.00159389
483.093,0.00206554
483.398,0.00224423
483.704,0.00174398
484.009,0.00129671
484.314,0.0017059
484.619,0.00185274
484.924,0.00186723
485.229,0.00130551
485.535,0.00103192
485.84,0.00114972
486.145,0.00125545
486.45,0.00147497
486.755,0.00128926
487.061,0.00152903
487.366,0.00232929
487.671,0.00207179
487.976,0.001331
488.281,0.0013691
488.586,0.00158564
488.892,0.00165048
489.197,0.00189821
489.502,0.00156463
489.807,0.00111689
490.112,0.0013646
490.417,0.00152168
490.723,0.00152326
491.028,0.00166851
491.333,0.00142269
491.638,0.00108381
491.943,0.0015031
492.249,0.0013875
492.554,0.0014323
492.859,0.00152068
493.164,0.00195787
493.469,0.00222387
493.774,0.0016224
494.08,0.00114442
494.385,0.00143011
494.69,0.00167564
494.995,0.00155317
495.3,0.00200621
495.605,0.00249979
495.911,0.00220369
496.216,0.00153473
496.521,0.0013259
496.826,0.00105044
497.131,0.00143936
497.437,0.00189793
497.742,0.00158824
498.047,0.00189529
498.352,0.0018865
498.657,0.00150905
498.962,0.00139498
499.268,0.00125489
499.573,0.00161482
499.878,0.0013783
500.183,0.000939862
500.488,0.00142889
500.793,0.00168564
501.099,0.00155612
501.404,0.00138816
501.709,0.00127191
502.014,0.00144918
502.319,0.0016977
502.625,0.00156184
502.93,0.00115087
503.235,0.000907204
503.54,0.00103504
503.845,0.0014759
504.15,0.00166476
504.456,0.00180983
504.761,0.0016636
505.066,0.00113766
505.371,0.000796077
505.676,0.00117771
505.981,0.00126702
506.287,0.00124641
506.592,0.00173957
506.897,0.00184505
507.202,0.0016813
507.507,0.00188456
507.813,0.00191823
508.118,0.00155519
508.423,0.00172927
508.728,0.00173788
509.033,0.00155963
509.338,0.00171207
509.644,0.00152243
509.949,0.00125153
510.254,0.00162455
510.559,0.00165818
510.864,0.00136948
511.169,0.00140923
511.475,0.00146953
511.78,0.00173891
512.085,0.00208886
512.39,0.00191229
512.695,0.0015832
513,0.0017824
513.306,0.00184814
513.611,0.00175236
513.916,0.00188898
514.221,0.00170154
514.526,0.00185662
514.832,0.00158202
515.137,0.00184667
515.442,0.00225942
515.747,0.00236176
516.052,0.00182505
516.357,0.00186007
516.663,0.00174922
516.968,0.00148432
517.273,0.00166717
517.578,0.00163464
517.883,0.00183022
518.188,0.00161295
518.494,0.00127019
518.799,0.00140748
519.104,0.00143185
519.409,0.00103203
519.714,0.00114333
520.02,0.00157633
520.325,0.00166652
520.63,0.00150241
520.935,0.00139648
521.24,0.00161015
521.545,0.00128726
521.851,0.00106648
522.156,0.00106774
522.461,0.00121088
522.766,0.00103036
523.071,0.00110443
523.376,0.00133141
523.682,0.00144602
523.987,0.00166649
524.292,0.00107639
524.597,0.00124223
524.902,0.00145194
525.208,0.00146611
525.513,0.00211565
525.818,0.00190032
526.123,0.00141446
526.428,0.00104962
526.733,0.00127913
527.039,0.00183502
527.344,0.00114312
527.649,0.00123545
527.954,0.00229199
528.259,0.00204597
528.564,0.00159414
528.87,0.00147106
529.175,0.00187003
529.48,0.00195845
529.785,0.00158798
530.09,0.0016773
530.396,0.00218522
530.701,0.00209183
531.006,0.00156265
531.311,0.00130054
531.616,0.00141027
531.921,0.0019228
532.227,0.00197308
532.532,0.00161419
532.837,0.00150135
533.142,0.0014308
533.447,0.00136737
533.752,0.00118172
534.058,0.00128752
534.363,0.00166741
534.668,0.00180118
534.973,0.00190969
535.278,0.00214064
535.583,0.00187156
535.889,0.00158345
536.194,0.00152956
536.499,0.00147101
536.804,0.000983743
537.109,0.000942126
537.415,0.00176143
537.72,0.00190207
538.025,0.00169187
538.33,0.00167177
538.635,0.00145714
538.94,0.00132752
539.246,0.00166786
539.551,0.00162433
539.856,0.00172631
540.161,0.00180169
540.466,0.00157008
540.771,0.00152534
541.077,0.00159752
541.382,0.00145378
541.687,0.00150427
541.992,0.00182951
542.297,0.00160446
542.603,0.00141517
542.908,0.00156994
543.213,0.00147174
543.518,0.00116867
543.823,0.00150769
544.128,0.00173504
544.434,0.00150956
544.739,0.00144942
545.044,0.0017545
545.349,0.00201054
545.654,0.00158123
545.959,0.00100095
546.265,0.00125197
546.57,0.00160362
546.875,0.00144982
547.18,0.00132071
547.485,0.00151696
547.791,0.00133844
548.096,0.00129279
548.401,0.00143608
548.706,0.00119947
549.011,0.000908887
549.316,0.00126943
549.622,0.00134491
549.927,0.00152478
550.232,0.00179811
550.537,0.00163998
550.842,0.00170821
551.147,0.0016972
551.453,0.00157873
551.758,0.00157289
552.063,0.00169894
552.368,0.00188583
552.673,0.00147078
552.979,0.000980752
553.284,0.00114578
553.589,0.00112476
553.894,0.00173526
554.199,0.0018129
554.504,0.00104175
554.81,0.0011261
555.115,0.00169439
555.42,0.00164608
555.725,0.00164795
556.03,0.0012364
556.335,0.00086738
556.641,0.00130924
556.946,0.00167746
557.251,0.00161406
557.556,0.00127421
557.861,0.00126139
558.167,0.00136022
558.472,0.00155919
558.777,0.00133934
559.082,0.000747036
559.387,0.000900474
559.692,0.00138092
559.998,0.00205332
560.303,0.00201354
560.608,0.00117558
560.913,0.00170851
561.218,0.00203727
561.523,0.0019767
561.829,0.00179917
562.134,0.0020834
562.439,0.00166464
562.744,0.00147528
563.049,0.00141196
563.354,0.0012132
563.66,0.00139869
563.965,0.00184931
564.27,0.00175442
564.575,0.00119606
564.88,0.00151118
565.186,0.00150562
565.491,0.00106194
565.796,0.000944359
566.101,0.00108433
566.406,0.000834718
566.711,0.00154138
567.017,0.00224345
567.322,0.00211288
567.627,0.00170895
567.932,0.00128154
568.237,0.00112056
568.542,0.00159548
568.848,0.00181515
569.153,0.00184638
569.458,0.00173643
569.763,0.00145916
570.068,0.00155528
570.374,0.00178966
570.679,0.00233543
570.984,0.0023631
571.289,0.0017961
571.594,0.00186307
571.899,0.00217283
572.205,0.00175747
572.51,0.00105778
572.815,0.00143216
573.12,0.00195826
573.425,0.00223754
573.73,0.00211767
574.036,0.00200816
574.341,0.00109929
574.646,0.00192613
574.951,0.00177835
575.256,0.000922649
575.562,0.00174833
575.867,0.00194726
576.172,0.00222928
576.477,0.00171627
576.782,0.00160838
577.087,0.00180902
577.393,0.0013664
577.698,0.00146988
578.003,0.00208896
578.308,0.00188152
578.613,0.00131528
578.918,0.00131599
579.224,0.0014713
579.529,0.00215399
579.834,0.00204939
580.139,0.00131269
580.444,0.000854008
580.75,0.00119809
581.055,0.00159763
581.36,0.00212488
581.665,0.0020868
581.97,0.00157532
582.275,0.00119737
582.581,0.0011766
582.886,0.00138125
583.191,0.00212275
583.496,0.00206925
583.801,0.00140346
584.106,0.00191734
584.412,0.00248978
584.717,0.00166333
585.022,0.00185843
585.327,0.0022168
585.632,0.00201438
585.938,0.00228088
586.243,0.00258613
586.548,0.00210274
586.853,0.00122316
587.158,0.00147299
587.463,0.001678
587.769,0.00168668
588.074,0.00169627
588.379,0.00127358
588.684,0.000965349
588.989,0.0012078
589.294,0.00118513
589.6,0.0012568
589.905,0.00113809
590.21,0.00172531
590.515,0.00193145
590.82,0.00192119
591.125,0.00229183
591.431,0.00214256
591.736,0.00176831
592.041,0.00174541
592.346,0.00159169
592.651,0.00149956
592.957,0.00219551
593.262,0.00304289
593.567,0.00261881
593.872,0.0016498
594.177,0.00190271
594.482,0.00232043
594.788,0.00213892
595.093,0.00234422
595.398,0.00234949
595.703,0.00199035
596.008,0.00177709
596.313,0.0012771
596.619,0.00102397
596.924,0.00143831
597.229,0.00167864
597.534,0.00175479
597.839,0.00187712
598.145,0.00189244
598.45,0.00149579
598.755,0.00145481
599.06,0.0013325
599.365,0.00133779
599.67,0.00146861
599.976,0.00162696
600.281,0.00156031
600.586,0.0013441
600.891,0.00179922
601.196,0.00193196
601.501,0.00161212
601.807,0.00138797
602.112,0.00129417
602.417,0.00155904
602.722,0.00170674
603.027,0.00162734
603.333,0.00169788
603.638,0.00162667
603.943,0.00147865
604.248,0.00173691
604.553,0.0019598
604.858,0.0018987
605.164,0.00191338
605.469,0.00152103
605.774,0.000904385
606.079,0.000650948
606.384,0.000956558
606.689,0.00163676
606.995,0.00175288
607.3,0.00117061
607.605,0.000934165
607.91,0.00106089
608.215,0.00120274
608.521,0.00144318
608.826,0.00122123
609.131,0.0011444
609.436,0.00183098
609.741,0.00199367
610.046,0.00247628
610.352,0.00278094
610.657,0.00193606
610.962,0.00120143
611.267,0.00173667
611.572,0.00150809
611.877,0.000981729
612.183,0.00185905
612.488,0.00218596
612.793,0.00178778
613.098,0.00208449
613.403,0.00185048
613.708,0.00123912
614.014,0.00174856
614.319,0.00200647
614.624,0.00171867
614.929,0.00148405
615.234,0.00145203
615.54,0.00163179
615.845,0.00193955
616.15,0.00188314
616.455,0.00146405
616.76,0.00125367
617.065,0.00129216
617.371,0.0013665
617.676,0.00205675
617.981,0.00209036
618.286,0.00158747
618.591,0.00172375
618.896,0.00197088
619.202,0.00180028
619.507,0.00115705
619.812,0.00150651
620.117,0.00215147
620.422,0.00179561
620.728,0.00181503
621.033,0.00197989
621.338,0.00193012
621.643,0.00205142
621.948,0.00156775
622.253,0.00113128
622.559,0.00162846
622.864,0.00158213
623.169,0.00141577
623.474,0.0016902
623.779,0.00154274
624.084,0.0015084
624.39,0.00200136
624.695,0.00164236
625,0.0011414
625.305,0.000787429
625.61,0.00130665
625.916,0.00182669
626.221,0.00181262
626.526,0.00187527
626.831,0.0019369
627.136,0.00137833
627.441,0.00164827
627.747,0.00176621
628.052,0.00186157
628.357,0.00222427
628.662,0.00151798
628.967,0.00105556
629.272,0.00138999
629.578,0.00162061
629.883,0.00270008
630.188,0.00253563
630.493,0.00134525
630.798,0.00153591
631.104,0.00220803
631.409,0.00156991
631.714,0.00172171
632.019,0.00258599
632.324,0.00240398
632.629,0.00183027
632.935,0.00159995
633.24,0.00156802
633.545,0.00153266
633.85,0.00153306
634.155,0.00120027
634.46,0.00144009
634.766,0.00170398
635.071,0.00154302
635.376,0.00122263
635.681,0.00194677
635.986,0.00199204
636.292,0.00104162
636.597,0.00143118
636.902,0.00213245
637.207,0.00234091
637.512,0.0020557
637.817,0.00215299
638.123,0.00213287
638.428,0.00153602
638.733,0.0013681
639.038,0.00163801
639.343,0.00142499
639.648,0.00136427
639.954,0.00163234
640.259,0.00192163
640.564,0.00166482
640.869,0.00156358
641.174,0.00190845
641.479,0.00201026
641.785,0.00233682
642.09,0.0022623
642.395,0.00198926
642.7,0.00202106
643.005,0.00220388
643.311,0.002167
643.616,0.00146106
643.921,0.00194832
644.226,0.0027629
644.531,0.00247445
644.836,0.00185996
645.142,0.00198675
645.447,0.00188982
645.752,0.00145578
646.057,0.00164887
646.362,0.00151437
646.667,0.00116969
646.973,0.00110407
647.278,0.00173215
647.583,0.00158473
647.888,0.0015178
648.193,0.00165846
648.499,0.0014677
648.804,0.00124332
649.109,0.00159403
649.414,0.00218092
649.719,0.00253549
650.024,0.00216147
650.33,0.00159093
650.635,0.00117505
650.94,0.00161739
651.245,0.00212607
651.55,0.00211097
651.855,0.00183298
652.161,0.00226381
652.466,0.00183968
652.771,0.00114549
653.076,0.00138592
653.381,0.00131752
653.687,0.00126302
653.992,0.00174035
654.297,0.00210816
654.602,0.00193816
654.907,0.00178233
655.212,0.00191786
655.518,0.00191387
655.823,0.00152723
656.128,0.00131758
656.433,0.00138011
656.738,0.00137472
657.043,0.00213557
657.349,0.00209702
657.654,0.00134364
657.959,0.00103453
658.264,0.000947174
658.569,0.000814374
658.875,0.00116209
659.18,0.00166235
659.485,0.00202935
659.79,0.00156575
660.095,0.00147379
660.4,0.00207093
660.706,0.00218723
661.011,0.0014952
661.316,0.00117626
661.621,0.000857539
661.926,0.000763798
662.231,0.0010677
662.537,0.00162856
662.842,0.00102933
663.147,0.00172217
663.452,0.00290135
663.757,0.00271781
664.063,0.00198522
664.368,0.00176153
664.673,0.00165865
664.978,0.00130987
665.283,0.00138958
665.588,0.00200852
665.894,0.0023088
666.199,0.00194592
666.504,0.00202203
666.809,0.00170103
667.114,0.0015402
667.419,0.00177866
667.725,0.00182069
668.03,0.00135099
668.335,0.00089758
668.64,0.00106602
668.945,0.00168407
669.25,0.00190941
669.556,0.00195573
669.861,0.00189498
670.166,0.00163309
670.471,0.00126739
670.776,0.00123323
671.082,0.00176227
671.387,0.00161729
671.692,0.00173504
671.997,0.00192712
672.302,0.00147446
672.607,0.00177907
672.913,0.002062
673.218,0.00174373
673.523,0.00197025
673.828,0.00221977
674.133,0.00186242
674.438,0.00166225
674.744,0.00153834
675.049,0.00150735
675.354,0.0022678
675.659,0.00279692
675.964,0.00221978
676.27,0.000937153
676.575,0.0010312
676.88,0.00109109
677.185,0.0011174
677.49,0.00113425
677.795,0.00174654
678.101,0.00218178
678.406,0.00229132
678.711,0.00198205
679.016,0.00161698
679.321,0.0015739
679.626,0.00160109
679.932,0.00217543
680.237,0.00244335
680.542,0.0017636
680.847,0.00187908
681.152,0.00257639
681.458,0.00220415
681.763,0.0019
682.068,0.00177875
682.373,0.00156123
682.678,0.00157103
682.983,0.00134679
683.289,0.00165298
683.594,0.0016908
683.899,0.00183607
684.204,0.00195652
684.509,0.00132651
684.814,0.00115783
685.12,0.00142533
685.425,0.00137223
685.73,0.00143757
686.035,0.00151346
686.34,0.00125498
686.646,0.00125194
686.951,0.00129232
687.256,0.00179794
687.561,0.00221791
687.866,0.00165448
688.171,0.00112514
688.477,0.00111431
688.782,0.001207
689.087,0.00121703
689.392,0.00166021
689.697,0.00193217
690.002,0.00166443
690.308,0.00190083
690.613,0.00191013
690.918,0.00182397
691.223,0.00176865
691.528,0.00203516
691.833,0.00218311
692.139,0.00162
692.444,0.00155468
692.749,0.00179901
693.054,0.00152987
693.359,0.00214874
693.665,0.00220909
693.97,0.00154948
694.275,0.00222421
694.58,0.00224892
694.885,0.00217066
695.19,0.00209457
695.496,0.00103864
695.801,0.00110832
696.106,0.00185661
696.411,0.00191076
696.716,0.00163277
697.021,0.00100249
697.327,0.00173092
697.632,0.00169882
697.937,0.00152287
698.242,0.00203412
698.547,0.00204794
698.853,0.00177593
699.158,0.00134415
699.463,0.000724823
699.768,0.000892048
700.073,0.000989928
700.378,0.00147442
700.684,0.0016195
700.989,0.00138005
701.294,0.00172196
701.599,0.00120116
701.904,0.0014909
702.209,0.0018229
702.515,0.00147362
702.82,0.00168552
703.125,0.00184342
703.43,0.00153067
703.735,0.00191566
704.041,0.0019678
704.346,0.0019062
704.651,0.00198834
704.956,0.00205718
705.261,0.00162785
705.566,0.00109263
705.872,0.00149295
706.177,0.00194365
706.482,0.00163108
706.787,0.00161699
707.092,0.00182701
707.397,0.00212032
707.703,0.00203868
708.008,0.00123513
708.313,0.00074595
708.618,0.00111497
708.923,0.00139011
709.229,0.00117853
709.534,0.000964546
709.839,0.00159836
710.144,0.00197544
710.449,0.00216516
710.754,0.00224447
711.06,0.00188386
711.365,0.0015131
711.67,0.00107466
711.975,0.00117953
712.28,0.00211045
712.585,0.00203779
712.891,0.000934288
713.196,0.00119312
713.501,0.00185974
713.806,0.00166625
714.111,0.00127233
714.417,0.00182661
714.722,0.00168711
715.027,0.00128975
715.332,0.00085306
715.637,0.000915109
715.942,0.00106988
716.248,0.00105264
716.553,0.00097786
716.858,0.00146876
717.163,0.00201346
717.468,0.00210503
717.773,0.0017179
718.079,0.00157733
718.384,0.00137024
718.689,0.000977759
718.994,0.00130601
719.299,0.00156071
719.604,0.00170075
719.91,0.00196495
720.215,0.00194834
720.52,0.0014083
720.825,0.00097093
721.13,0.000731307
721.436,0.00126281
721.741,0.00182941
722.046,0.0018971
722.351,0.00153841
722.656,0.00139778
722.961,0.00215501
723.267,0.00204043
723.572,0.00131737
723.877,0.00178443
724.182,0.00214365
724.487,0.00191751
724.792,0.00205233
725.098,0.00192625
725.403,0.00203876
725.708,0.00222938
726.013,0.00162547
726.318,0.00124266
726.624,0.00130229
726.929,0.00153727
727.234,0.0016209
727.539,0.00170908
727.844,0.00149127
728.149,0.000825258
728.455,0.00091588
728.76,0.00174591
729.065,0.0019745
729.37,0.00195944
729.675,0.00152778
729.98,0.00153774
730.286,0.00179705
730.591,0.00187262
730.896,0.00146768
731.201,0.00137827
731.506,0.00171091
731.812,0.0016418
732.117,0.00204658
732.422,0.00231116
732.727,0.00196834
733.032,0.00182906
733.337,0.00203632
733.643,0.00193998
733.948,0.00178711
734.253,0.00143197
734.558,0.00165885
734.863,0.00154334
735.168,0.00159068
735.474,0.00157761
735.779,0.00131715
736.084,0.00110509
736.389,0.00139552
736.694,0.00167645
737,0.00140321
737.305,0.00115188
737.61,0.00124563
737.915,0.0012317
738.22,0.00131724
738.525,0.00142628
738.831,0.00164374
739.136,0.00151987
739.441,0.00154559
739.746,0.00147982
740.051,0.00159977
740.356,0.00164918
740.662,0.00165724
740.967,0.00133468
741.272,0.000677047
741.577,0.00133484
741.882,0.00160387
742.188,0.00127942
742.493,0.00101929
742.798,0.00091034
743.103,0.0012059
743.408,0.00130374
743.713,0.00143098
744.019,0.00142611
744.324,0.0011833
744.629,0.00109245
744.934,0.00126874
745.239,0.00181057
745.544,0.00185361
745.85,0.00126373
746.155,0.00120816
746.46,0.00102688
746.765,0.00124069
747.07,0.00159619
747.375,0.00104154
747.681,0.0014513
747.986,0.00155875
748.291,0.000883075
748.596,0.00158655
748.901,0.00183886
749.207,0.00158757
749.512,0.00173753
749.817,0.00155981
750.122,0.00130479
750.427,0.00163403
750.732,0.00221445
751.038,0.00207695
751.343,0.00128864
751.648,0.00141754
751.953,0.00176036
752.258,0.00144194
752.563,0.00140997
752.869,0.00115653
753.174,0.00166115
753.479,0.00197816
753.784,0.00185163
754.089,0.00146753
754.395,0.00130282
754.7,0.00154121
755.005,0.00165447
755.31,0.00137111
755.615,0.00124581
755.92,0.00108994
756.226,0.00122335
756.531,0.00149674
756.836,0.00171772
757.141,0.00194758
757.446,0.00168377
757.751,0.00152906
758.057,0.00171598
758.362,0.00165898
758.667,0.00124564
758.972,0.00121582
759.277,0.00175125
759.583,0.00181973
759.888,0.0017623
760.193,0.0019716
760.498,0.00183419
760.803,0.00164621
761.108,0.00225994
761.414,0.00236324
761.719,0.00188998
762.024,0.0016437
762.329,0.00140758
762.634,0.00161158
762.939,0.00171257
763.245,0.00145584
763.55,0.00133525
763.855,0.00173832
764.16,0.001594
764.465,0.00108373
764.771,0.00141729
765.076,0.00113183
765.381,0.00114412
765.686,0.00125405
765.991,0.00165835
766.296,0.00179691
766.602,0.00146483
766.907,0.0023269
767.212,0.0021819
767.517,0.000960621
767.822,0.00171484
768.127,0.00126438
768.433,0.000890883
768.738,0.0011783
769.043,0.000931337
769.348,0.0012505
769.653,0.00106785
769.958,0.00110487
770.264,0.00109626
770.569,0.00110363
770.874,0.00144227
771.179,0.00161553
771.484,0.00112468
771.79,0.00118947
772.095,0.00184639
772.4,0.0017312
772.705,0.0012899
773.01,0.00112264
773.315,0.00129186
773.621,0.00120867
773.926,0.00124747
774.231,0.00134647
774.536,0.00156229
774.841,0.00157584
775.146,0.00113195
775.452,0.000713353
775.757,0.000752927
776.062,0.000940681
776.367,0.000769916
776.672,0.00120846
776.978,0.00169432
777.283,0.00205531
777.588,0.00205459
777.893,0.00186702
778.198,0.00190408
778.503,0.00100217
778.809,0.0010527
779.114,0.00179181
779.419,0.00175998
779.724,0.00138624
780.029,0.00191596
780.334,0.00157808
780.64,0.000879394
780.945,0.000988788
781.25,0.00140804
781.555,0.00162344
781.86,0.0014695
782.166,0.00138425
782.471,0.000998983
782.776,0.00116622
783.081,0.00175499
783.386,0.00201362
783.691,0.00162254
783.997,0.00113323
784.302,0.00153744
784.607,0.00192958
784.912,0.00200027
785.217,0.00187318
785.522,0.00180404
785.828,0.00157142
786.133,0.00101894
786.438,0.00107164
786.743,0.00135261
787.048,0.00130855
787.354,0.00144787
787.659,0.00119098
787.964,0.00115565
788.269,0.00133194
788.574,0.00124426
788.879,0.000960911
789.185,0.0014885
789.49,0.00179601
789.795,0.00161377
790.1,0.00131758
790.405,0.0016612
790.71,0.00151081
791.016,0.00147608
791.321,0.00154242
791.626,0.00173923
791.931,0.00199141
792.236,0.00172018
792.542,0.00156607
792.847,0.00155263
793.152,0.000966508
793.457,0.00114012
793.762,0.00133942
794.067,0.00140084
794.373,0.00164448
794.678,0.00125568
794.983,0.00128011
795.288,0.00164714
795.593,0.00128033
795.898,0.0015052
796.204,0.00170875
796.509,0.00142257
796.814,0.00160804
797.119,0.00185542
797.424,0.00199064
797.729,0.00155385
798.035,0.00126469
798.34,0.00114785
798.645,0.00146026
798.95,0.00190043
799.255,0.00170026
799.561,0.00207719
799.866,0.00228405
800.171,0.00184578
800.476,0.00118079
800.781,0.000937441
801.086,0.00109426
801.392,0.00148672
801.697,0.00175116
802.002,0.00158654
802.307,0.00139465
802.612,0.00170911
802.917,0.00197717
803.223,0.00173072
803.528,0.00157202
803.833,0.00152327
804.138,0.00122195
804.443,0.00139941
804.749,0.00184995
805.054,0.00218944
805.359,0.00202605
805.664,0.00197876
805.969,0.00171393
806.274,0.00148517
806.58,0.00147113
806.885,0.00112627
807.19,0.00129812
807.495,0.00163478
807.8,0.00174676
808.105,0.00152348
808.411,0.00148174
808.716,0.00166215
809.021,0.00132007
809.326,0.000956361
809.631,0.0012704
809.937,0.0014197
810.242,0.0010757
810.547,0.000914331
810.852,0.000970777
811.157,0.00132461
811.462,0.001717
811.768,0.00136838
812.073,0.00146111
812.378,0.00176208
812.683,0.00197743
812.988,0.0024617
813.293,0.00225462
813.599,0.00113508
813.904,0.00126709
814.209,0.00207657
814.514,0.00187036
814.819,0.00125123
815.125,0.000881589
815.43,0.0015873
815.735,0.00172774
816.04,0.00134476
816.345,0.00112894
816.65,0.00124947
816.956,0.00138166
817.261,0.00183525
817.566,0.00195107
817.871,0.00166959
818.176,0.00138893
818.481,0.0013782
818.787,0.00127944
819.092,0.00108147
819.397,0.00146628
819.702,0.0018949
820.007,0.00181997
820.313,0.00167559
820.618,0.00192057
820.923,0.00232307
821.228,0.00188951
821.533,0.00176358
821.838,0.00212783
822.144,0.00220383
822.449,0.00201127
822.754,0.00146028
823.059,0.00157396
823.364,0.00230893
823.669,0.00215484
823.975,0.00181046
824.28,0.00222629
824.585,0.00259415
824.89,0.0020934
825.195,0.00116212
825.5,0.00141944
825.806,0.0018146
826.111,0.00127171
826.416,0.000955546
826.721,0.00139356
827.026,0.00168202
827.332,0.00176417
827.637,0.00155457
827.942,0.00112676
828.247,0.0010892
828.552,0.00143792
828.857,0.00145627
829.163,0.0012387
829.468,0.00125627
829.773,0.00147132
830.078,0.00214445
830.383,0.00191348
830.688,0.00117447
830.994,0.00123982
831.299,0.0013998
831.604,0.00130393
831.909,0.00182473
832.214,0.00171584
832.52,0.00163333
832.825,0.00132108
833.13,0.0015874
833.435,0.00237697
833.74,0.0020652
834.045,0.00202165
834.351,0.00191731
834.656,0.0017519
834.961,0.00225086
835.266,0.00209546
