
  80567408, $GPGGA,222247.80,3945.0817660,N,10513.2730346,W,4,22,0.8,1762.190,M,-15.955,M,1.8,0000*41
  80568407, $GPGGA,222248.80,3945.0815683,N,10513.2732039,W,4,22,0.8,1762.203,M,-15.955,M,2.8,0000*42
  80569409, $GPGGA,222249.80,3945.0817004,N,10513.2731195,W,4,21,0.8,1762.180,M,-15.955,M,1.8,0000*44
  80570409, $GPGGA,222250.80,3945.0815693,N,10513.2732432,W,4,21,0.8,1762.183,M,-15.955,M,2.8,0000*4D
  80571409, $GPGGA,222251.80,3945.0813148,N,10513.2738328,W,4,21,0.8,1762.200,M,-15.955,M,1.8,0000*46
  80572408, $GPGGA,222252.80,3945.0809710,N,10513.2744109,W,4,21,0.8,1762.262,M,-15.955,M,2.8,0000*48
  80573408, $GPGGA,222253.80,3945.0807220,N,10513.2747541,W,4,22,0.8,1762.288,M,-15.955,M,1.8,0000*4E
  80574409, $GPGGA,222254.80,3945.0806785,N,10513.2749792,W,4,21,0.8,1762.297,M,-15.955,M,2.8,0000*4E
  80575410, $GPGGA,222255.80,3945.0803753,N,10513.2755522,W,4,21,0.8,1762.264,M,-15.955,M,1.8,0000*4A
  80576408, $GPGGA,222256.80,3945.0800804,N,10513.2760935,W,4,22,0.8,1762.359,M,-15.955,M,2.8,0000*44
  80577409, $GPGGA,222257.80,3945.0799833,N,10513.2764585,W,4,22,0.8,1762.372,M,-15.955,M,1.8,0000*47
  80578408, $GPGGA,222258.80,3945.0798289,N,10513.2766997,W,4,22,0.8,1762.341,M,-15.955,M,2.8,0000*4C
  80579411, $GPGGA,222259.80,3945.0794812,N,10513.2772012,W,4,22,0.8,1762.421,M,-15.954,M,1.8,0000*4B
  80580411, $GPGGA,222300.80,3945.0790615,N,10513.2774356,W,4,22,0.8,1762.454,M,-15.954,M,2.8,0000*4F
  80581410, $GPGGA,222301.80,3945.0789389,N,10513.2777634,W,4,21,0.8,1762.496,M,-15.954,M,1.8,0000*4A
  80582409, $GPGGA,222302.80,3945.0786922,N,10513.2781820,W,4,22,0.8,1762.537,M,-15.954,M,2.8,0000*45
  80583410, $GPGGA,222303.80,3945.0784347,N,10513.2787275,W,4,21,0.8,1762.536,M,-15.954,M,1.8,0000*42
  80584411, $GPGGA,222304.80,3945.0781949,N,10513.2790177,W,4,21,0.8,1762.590,M,-15.954,M,2.8,0000*4C
  80585410, $GPGGA,222305.80,3945.0781687,N,10513.2791278,W,4,22,0.8,1762.582,M,-15.954,M,1.8,0000*4E
  80586409, $GPGGA,222306.80,3945.0778748,N,10513.2795007,W,4,21,0.8,1762.609,M,-15.954,M,2.8,0000*47
  80587409, $GPGGA,222307.80,3945.0776155,N,10513.2800280,W,4,21,0.8,1762.610,M,-15.954,M,1.8,0000*47
  80588410, $GPGGA,222308.80,3945.0774590,N,10513.2803244,W,4,21,0.8,1762.659,M,-15.954,M,2.8,0000*42
  80589410, $GPGGA,222309.80,3945.0773501,N,10513.2805344,W,4,21,0.8,1762.651,M,-15.954,M,1.8,0000*40
  80590411, $GPGGA,222310.80,3945.0770903,N,10513.2810374,W,4,21,0.8,1762.711,M,-15.954,M,2.8,0000*44
  80591410, $GPGGA,222311.80,3945.0767932,N,10513.2814584,W,4,21,0.8,1762.748,M,-15.954,M,1.8,0000*43
  80592412, $GPGGA,222312.80,3945.0766813,N,10513.2817963,W,4,22,0.8,1762.770,M,-15.954,M,2.8,0000*4E
  80593412, $GPGGA,222313.80,3945.0765751,N,10513.2819865,W,4,23,0.7,1762.739,M,-15.954,M,1.8,0000*4C
  80594411, $GPGGA,222314.80,3945.0762979,N,10513.2824727,W,4,22,0.8,1762.804,M,-15.954,M,2.8,0000*43
  80595411, $GPGGA,222315.80,3945.0760297,N,10513.2828248,W,4,22,0.8,1762.841,M,-15.954,M,1.8,0000*49
  80596409, $GPGGA,222316.80,3945.0760096,N,10513.2830104,W,4,22,0.8,1762.846,M,-15.954,M,2.8,0000*4F
  80597411, $GPGGA,222317.80,3945.0757915,N,10513.2832949,W,4,22,0.8,1762.849,M,-15.954,M,1.8,0000*47
