Line,Sample,X,Y,Mark,Status,GPSStat,GPSalt,Time[ms],Time[hhmmss.sss],PowerLn,I_18330Hz,Q_18330Hz,I_38310Hz,Q_38310Hz,I_80010Hz,Q_80010Hz,QSum
 0, 615,   481039.38,  4400177.72,  11,0,4, 1762.61, 80586823.700,222306.8237,    7.1, 1.78125e+002, 1.42718e+003, 7.80124e+002, 2.05181e+003, 2.11089e+003, 3.27441e+003, 6.75340e+003
 0, 616,   481039.30,  4400177.67,  11,0,4, 1762.61, 80586923.700,222306.9237,    2.9, 2.78888e+000, 1.28630e+003, 4.23488e+002, 2.32960e+003, 1.63172e+003, 3.21689e+003, 6.83279e+003
 0, 617,   481039.23,  4400177.62,  11,0,4, 1762.61, 80587023.700,222307.0237,    5.2,-1.04144e+002, 1.28339e+003, 5.28105e+002, 2.59590e+003, 1.50331e+003, 3.15379e+003, 7.03308e+003
 0, 618,   481039.15,  4400177.58,  11,0,4, 1762.61, 80587123.700,222307.1237,    6.0,-1.60580e+002, 1.38187e+003, 6.00854e+002, 2.23052e+003, 1.61535e+003, 3.16024e+003, 6.77264e+003
 0, 619,   481039.08,  4400177.53,  11,0,4, 1762.61, 80587223.700,222307.2237,   20.5,-1.06283e+002, 1.49347e+003, 3.41981e+002, 2.12892e+003, 1.69388e+003, 3.22118e+003, 6.84357e+003
 0, 620,   481039.00,  4400177.48,  11,0,4, 1762.61, 80587323.700,222307.3237,   22.3,-1.46199e+002, 1.54020e+003, 3.07638e+002, 2.46324e+003, 1.82483e+003, 3.23648e+003, 7.23992e+003
 0, 621,   481038.92,  4400177.43,  11,0,4, 1762.61, 80587423.700,222307.4237,   14.1,-2.39806e+002, 1.47472e+003, 8.15762e+002, 2.69126e+003, 1.98383e+003, 3.27732e+003, 7.44330e+003
 0, 622,   481038.85,  4400177.39,  11,0,4, 1762.61, 80587523.700,222307.5237,    7.9,-1.87755e+002, 1.46545e+003, 7.37155e+002, 2.37940e+003, 2.00173e+003, 3.32435e+003, 7.16920e+003
 0, 623,   481038.77,  4400177.34,  11,0,4, 1762.61, 80587623.700,222307.6237,    5.8, 1.16359e+002, 1.62644e+003, 5.58820e+002, 2.22663e+003, 2.24029e+003, 3.36182e+003, 7.21488e+003
 0, 624,   481038.70,  4400177.29,  11,0,4, 1762.61, 80587723.700,222307.7237,    9.2, 4.23237e+002, 1.62836e+003, 7.44298e+002, 2.51494e+003, 2.53212e+003, 3.32349e+003, 7.46679e+003
 0, 625,   481038.63,  4400177.25,  11,0,4, 1762.61, 80587823.700,222307.8237,    5.1, 4.31581e+002, 1.32301e+003, 1.13940e+003, 2.26509e+003, 2.58383e+003, 3.28550e+003, 6.87360e+003
 0, 626,   481038.59,  4400177.22,  11,0,4, 1762.62, 80587923.700,222307.9237,    7.1, 2.48585e+002, 1.31155e+003, 1.01729e+003, 2.05967e+003, 2.44557e+003, 3.22476e+003, 6.59598e+003
 0, 627,   481038.55,  4400177.19,  11,0,4, 1762.62, 80588023.700,222308.0237,    3.0,-2.26362e+001, 1.48494e+003, 6.09322e+002, 2.42673e+003, 2.08066e+003, 3.22855e+003, 7.14022e+003
 0, 628,   481038.50,  4400177.16,  11,0,4, 1762.63, 80588123.700,222308.1237,    5.8,-2.69278e+002, 1.56332e+003, 6.76622e+002, 2.80456e+003, 1.85627e+003, 3.25462e+003, 7.62250e+003
 0, 629,   481038.46,  4400177.13,  11,0,4, 1762.63, 80588223.700,222308.2237,    4.6,-3.39944e+002, 1.44148e+003, 7.51547e+002, 2.35878e+003, 1.87614e+003, 3.24603e+003, 7.04629e+003
 0, 630,   481038.42,  4400177.10,  12,0,4, 1762.64, 80588323.700,222308.3237,    3.7,-2.24198e+002, 1.23724e+003, 6.64057e+002, 1.87213e+003, 1.96072e+003, 3.33895e+003, 6.44832e+003
 0, 631,   481038.38,  4400177.07,  12,0,4, 1762.64, 80588423.700,222308.4237,    5.9,-6.05063e+001, 1.19222e+003, 3.26910e+002, 2.09284e+003, 1.91556e+003, 3.10843e+003, 6.39349e+003
 0, 632,   481038.33,  4400177.04,  12,0,4, 1762.65, 80588523.700,222308.5237,    3.5, 5.30285e+000, 1.21893e+003, 4.30515e+002, 2.18014e+003, 1.77350e+003, 3.16500e+003, 6.56407e+003
 0, 633,   481038.29,  4400177.02,  12,0,4, 1762.65, 80588623.700,222308.6237,    3.9,-1.03448e+002, 1.35430e+003, 7.10991e+002, 2.14002e+003, 1.72858e+003, 3.35516e+003, 6.84949e+003
 0, 634,   481038.25,  4400176.99,  12,0,4, 1762.66, 80588723.700,222308.7237,    5.9,-1.55259e+002, 1.49347e+003, 6.21968e+002, 2.42536e+003, 1.84286e+003, 3.36814e+003, 7.28697e+003
 0, 635,   481038.21,  4400176.96,  12,0,4, 1762.66, 80588823.700,222308.8237,    4.9,-1.48817e+002, 1.51929e+003, 6.66550e+002, 2.73814e+003, 1.85942e+003, 3.38503e+003, 7.64246e+003
 0, 636,   481038.18,  4400176.94,  12,0,4, 1762.66, 80588923.700,222308.9237,    5.1,-1.72786e+002, 1.42546e+003, 8.81221e+002, 2.45625e+003, 1.84905e+003, 3.47726e+003, 7.35896e+003
 0, 637,   481038.15,  4400176.92,  12,0,4, 1762.66, 80589023.700,222309.0237,    4.1,-5.34475e+001, 1.40223e+003, 6.66917e+002, 2.31857e+003, 1.85933e+003, 3.49804e+003, 7.21884e+003
 0, 638,   481038.12,  4400176.90,  12,0,4, 1762.66, 80589123.700,222309.1237,    5.7,-5.78579e+001, 1.40693e+003, 2.55311e+002, 2.44814e+003, 1.87234e+003, 3.51347e+003, 7.36854e+003
 0, 639,   481038.09,  4400176.88,  12,0,4, 1762.66, 80589223.700,222309.2237,    4.5, 1.23160e+000, 1.41568e+003, 6.36426e+002, 2.51590e+003, 1.84150e+003, 3.58682e+003, 7.51840e+003
 0, 640,   481038.06,  4400176.86,  12,0,4, 1762.65, 80589323.700,222309.3237,    8.8, 1.26363e+002, 1.44362e+003, 9.81947e+002, 2.38621e+003, 1.73551e+003, 3.57855e+003, 7.40838e+003
 0, 641,   481038.03,  4400176.84,  12,0,4, 1762.65, 80589423.700,222309.4237,    3.2, 8.07644e+000, 1.45876e+003, 9.97473e+002, 2.02363e+003, 1.60218e+003, 3.41933e+003, 6.90172e+003
 0, 642,   481038.00,  4400176.82,  12,0,4, 1762.65, 80589523.700,222309.5237,   14.8,-1.31105e+001, 1.51441e+003, 9.03311e+002, 2.38899e+003, 1.52544e+003, 3.29724e+003, 7.20065e+003
 0, 643,   481037.97,  4400176.80,  12,0,4, 1762.65, 80589623.700,222309.6237,    6.9, 1.42081e+002, 1.56756e+003, 9.51250e+002, 2.53243e+003, 1.72471e+003, 3.21985e+003, 7.31984e+003
 0, 644,   481037.94,  4400176.78,  12,0,4, 1762.65, 80589723.700,222309.7237,    5.2, 3.98864e+002, 1.50609e+003, 1.01680e+003, 2.12411e+003, 2.10666e+003, 3.16391e+003, 6.79410e+003
 0, 645,   481037.90,  4400176.75,  12,0,4, 1762.65, 80589823.700,222309.8237,    9.4, 6.34037e+002, 1.46787e+003, 1.23972e+003, 2.05368e+003, 2.57978e+003, 3.19193e+003, 6.71347e+003
 0, 646,   481037.83,  4400176.70,  12,0,4, 1762.66, 80589923.700,222309.9237,    8.3, 8.72810e+002, 1.47472e+003, 1.74419e+003, 2.52379e+003, 3.05838e+003, 3.22430e+003, 7.22280e+003
 0, 647,   481037.76,  4400176.66,  12,0,4, 1762.66, 80590023.700,222310.0237,   19.3, 1.18149e+003, 1.51189e+003, 2.08029e+003, 2.47931e+003, 3.31997e+003, 3.41915e+003, 7.41035e+003
 0, 648,   481037.68,  4400176.61,  12,0,4, 1762.67, 80590123.700,222310.1237,   10.0, 1.24660e+003, 1.53983e+003, 1.90479e+003, 2.19072e+003, 3.41655e+003, 3.49561e+003, 7.22616e+003
 0, 649,   481037.61,  4400176.56,  12,0,4, 1762.68, 80590223.700,222310.2237,    4.4, 8.07267e+002, 1.50922e+003, 1.02354e+003, 2.31514e+003, 2.81081e+003, 3.31692e+003, 7.14129e+003
 0, 650,   481037.54,  4400176.51,  12,0,4, 1762.68, 80590323.700,222310.3237,    8.5, 2.31194e+002, 1.34754e+003, 6.93557e+002, 2.41845e+003, 2.03791e+003, 3.25745e+003, 7.02344e+003
 0, 651,   481037.47,  4400176.47,  12,0,4, 1762.69, 80590423.700,222310.4237,    4.8,-1.88219e+002, 1.29794e+003, 6.26646e+002, 2.32029e+003, 1.71596e+003, 3.31644e+003, 6.93467e+003
 0, 652,   481037.40,  4400176.42,  12,0,4, 1762.69, 80590523.700,222310.5237,    3.9,-2.77031e+002, 1.26726e+003, 2.15750e+002, 2.27609e+003, 1.67095e+003, 3.26218e+003, 6.80552e+003
 0, 653,   481037.32,  4400176.37,  12,0,4, 1762.70, 80590623.700,222310.6237,    3.6,-9.12131e+001, 1.26329e+003, 1.59165e+002, 2.66011e+003, 1.71683e+003, 3.20972e+003, 7.13312e+003
 0, 654,   481037.25,  4400176.32,  12,0,4, 1762.71, 80590723.700,222310.7237,   12.4,-5.45283e+001, 1.25507e+003, 3.80590e+002, 2.47204e+003, 1.59999e+003, 3.12867e+003, 6.85577e+003
 0, 655,   481037.18,  4400176.27,  12,0,4, 1762.71, 80590823.700,222310.8237,   23.5,-8.76491e+001, 1.14542e+003, 3.62266e+002, 2.04650e+003, 1.64966e+003, 3.24029e+003, 6.43221e+003
 0, 656,   481037.12,  4400176.22,  12,0,4, 1762.72, 80590923.700,222310.9237,   21.2,-2.47586e+002, 1.19410e+003, 1.01070e+002, 2.13143e+003, 1.85891e+003, 3.45940e+003, 6.78492e+003
 0, 657,   481037.06,  4400176.16,  12,0,4, 1762.72, 80591023.700,222311.0237,    9.6,-4.24534e+002, 1.41832e+003, 1.22828e+002, 2.34762e+003, 1.80333e+003, 3.45922e+003, 7.22515e+003
 0, 658,   481037.00,  4400176.11,  12,0,4, 1762.72, 80591123.700,222311.1237,    4.7,-1.46723e+002, 1.45922e+003, 5.54990e+002, 2.25442e+003, 1.78320e+003, 3.37996e+003, 7.09360e+003
 0, 659,   481036.94,  4400176.05,  12,0,4, 1762.73, 80591223.700,222311.2237,    5.6, 3.55112e+002, 1.52436e+003, 1.03196e+003, 2.14758e+003, 2.05946e+003, 3.32635e+003, 6.99829e+003
 0, 660,   481036.88,  4400176.00,  12,0,4, 1762.73, 80591323.700,222311.3237,    3.1, 5.05436e+002, 1.58809e+003, 8.53273e+002, 2.15025e+003, 2.39542e+003, 3.29187e+003, 7.03021e+003
 0, 661,   481036.82,  4400175.94,  12,0,4, 1762.73, 80591423.700,222311.4237,    7.9, 4.75125e+002, 1.49833e+003, 7.34579e+002, 2.23047e+003, 2.44104e+003, 3.11061e+003, 6.83941e+003
 0, 662,   481036.76,  4400175.89,  12,0,4, 1762.74, 80591523.700,222311.5237,    5.4, 5.32452e+002, 1.45503e+003, 1.10582e+003, 2.30225e+003, 2.49365e+003, 3.20830e+003, 6.96558e+003
 0, 663,   481036.70,  4400175.83,  12,0,4, 1762.74, 80591623.700,222311.6237,   10.8, 7.04365e+002, 1.52474e+003, 1.19168e+003, 2.08573e+003, 2.59898e+003, 3.37881e+003, 6.98927e+003
 0, 664,   481036.64,  4400175.78,  12,0,4, 1762.75, 80591723.700,222311.7237,    7.1, 5.25072e+002, 1.56804e+003, 8.06739e+002, 2.11861e+003, 2.38140e+003, 3.46040e+003, 7.14705e+003
 0, 665,   481036.58,  4400175.73,  12,0,4, 1762.75, 80591823.700,222311.8237,    7.2,-8.07482e+001, 1.62868e+003, 5.39185e+002, 2.63151e+003, 1.89292e+003, 3.42891e+003, 7.68910e+003
 0, 666,   481036.53,  4400175.71,  12,0,4, 1762.75, 80591923.700,222311.9237,    6.6,-4.76154e+002, 1.55146e+003, 5.70740e+002, 2.62987e+003, 1.70603e+003, 3.28403e+003, 7.46536e+003
 0, 667,   481036.49,  4400175.69,  12,0,4, 1762.75, 80592023.700,222312.0237,    4.4,-4.96544e+002, 1.54343e+003, 1.13176e+002, 2.43767e+003, 1.65129e+003, 3.16107e+003, 7.14217e+003
 0, 668,   481036.44,  4400175.67,  12,0,4, 1762.76, 80592123.700,222312.1237,    7.0,-3.06081e+002, 1.60485e+003,-1.46911e+002, 2.42810e+003, 1.52295e+003, 3.19523e+003, 7.22818e+003
 0, 669,   481036.39,  4400175.65,  12,0,4, 1762.76, 80592223.700,222312.2237,    5.6,-2.27940e+002, 1.58001e+003, 3.12195e+002, 2.61152e+003, 1.63403e+003, 3.40355e+003, 7.59508e+003
 0, 670,   481036.34,  4400175.63,  12,0,4, 1762.76, 80592323.700,222312.3237,    3.9,-1.66380e+002, 1.53321e+003, 6.39866e+002, 2.19329e+003, 1.58866e+003, 3.48921e+003, 7.21571e+003
 0, 671,   481036.29,  4400175.61,  13,0,4, 1762.76, 80592423.700,222312.4237,    3.6,-1.45343e+002, 1.52837e+003, 1.92943e+002, 1.86580e+003, 1.58808e+003, 3.31428e+003, 6.70845e+003
 0, 672,   481036.24,  4400175.59,  13,0,4, 1762.76, 80592523.700,222312.5237,    4.2,-1.74035e+002, 1.52540e+003,-3.35452e+001, 2.19643e+003, 1.62821e+003, 3.17651e+003, 6.89834e+003
 0, 673,   481036.20,  4400175.57,  13,0,4, 1762.77, 80592623.700,222312.6237,    3.6,-1.12827e+002, 1.57193e+003, 3.82399e+002, 2.39646e+003, 1.49669e+003, 3.13949e+003, 7.10788e+003
 0, 674,   481036.15,  4400175.55,  13,0,4, 1762.77, 80592723.700,222312.7237,    3.8,-1.31204e+002, 1.55236e+003, 3.95942e+002, 2.10574e+003, 1.44428e+003, 3.16843e+003, 6.82653e+003
 0, 675,   481036.10,  4400175.53,  13,0,4, 1762.77, 80592823.700,222312.8237,    3.7,-1.42463e+002, 1.48269e+003, 3.78302e+002, 2.22449e+003, 1.58805e+003, 3.20309e+003, 6.91026e+003
 0, 676,   481036.08,  4400175.51,  13,0,4, 1762.77, 80592923.700,222312.9237,    3.7,-1.50054e+002, 1.48371e+003, 4.93855e+002, 2.52560e+003, 1.75260e+003, 3.17372e+003, 7.18304e+003
 0, 677,   481036.05,  4400175.49,  13,0,4, 1762.76, 80593023.700,222313.0237,    3.7,-1.59702e+002, 1.48700e+003, 7.30281e+002, 2.13557e+003, 1.70341e+003, 3.24063e+003, 6.86320e+003
 0, 678,   481036.02,  4400175.47,  13,0,4, 1762.76, 80593123.700,222313.1237,    4.9,-1.63849e+002, 1.44306e+003, 3.74303e+002, 2.14497e+003, 1.73628e+003, 3.26977e+003, 6.85780e+003
 0, 679,   481036.00,  4400175.45,  13,0,4, 1762.76, 80593223.700,222313.2237,    8.0,-1.57549e+002, 1.37460e+003, 9.57111e+001, 2.37393e+003, 1.87668e+003, 3.22133e+003, 6.96986e+003
 0, 680,   481035.97,  4400175.43,  13,0,4, 1762.75, 80593323.700,222313.3237,    8.0,-1.74945e+002, 1.34178e+003, 5.07914e+002, 2.35537e+003, 1.94942e+003, 3.31504e+003, 7.01219e+003
 0, 681,   481035.94,  4400175.41,  13,0,4, 1762.75, 80593423.700,222313.4237,   11.6,-2.10564e+002, 1.40606e+003, 7.53326e+002, 2.21641e+003, 1.95764e+003, 3.41424e+003, 7.03671e+003
 0, 682,   481035.91,  4400175.39,  13,0,4, 1762.75, 80593523.700,222313.5237,   11.4,-2.83771e+002, 1.59743e+003, 5.22056e+002, 2.17241e+003, 1.94611e+003, 3.32907e+003, 7.09891e+003
 0, 683,   481035.89,  4400175.37,  13,0,4, 1762.74, 80593623.700,222313.6237,    7.1,-2.58266e+002, 1.53748e+003, 2.29130e+002, 2.25827e+003, 1.72392e+003, 3.08545e+003, 6.88119e+003
 0, 684,   481035.86,  4400175.35,  13,0,4, 1762.74, 80593723.700,222313.7237,    4.8,-3.11867e+001, 1.46418e+003, 5.33173e+002, 2.34536e+003, 1.91418e+003, 3.01838e+003, 6.82792e+003
 0, 685,   481035.82,  4400175.32,  13,0,4, 1762.74, 80593823.700,222313.8237,    5.2, 1.99498e+002, 1.52549e+003, 7.70575e+002, 2.16764e+003, 2.33921e+003, 3.28977e+003, 6.98290e+003
 0, 686,   481035.75,  4400175.27,  13,0,4, 1762.75, 80593923.700,222313.9237,   10.2, 3.34391e+002, 1.46890e+003, 9.20819e+002, 2.27898e+003, 2.41280e+003, 3.43615e+003, 7.18403e+003
 0, 687,   481035.68,  4400175.22,  13,0,4, 1762.75, 80594023.700,222314.0237,   12.8, 3.87702e+002, 1.34665e+003, 1.08566e+003, 2.49210e+003, 2.35107e+003, 3.43782e+003, 7.27657e+003
 0, 688,   481035.61,  4400175.17,  13,0,4, 1762.76, 80594123.700,222314.1237,   18.7, 4.12217e+002, 1.38947e+003, 1.04418e+003, 2.20540e+003, 2.33914e+003, 3.42269e+003, 7.01756e+003
 0, 689,   481035.54,  4400175.12,  13,0,4, 1762.77, 80594223.700,222314.2237,    4.9, 3.48420e+001, 1.50623e+003, 6.92235e+002, 2.05797e+003, 2.05023e+003, 3.40667e+003, 6.97086e+003
 0, 690,   481035.48,  4400175.07,  13,0,4, 1762.77, 80594323.700,222314.3237,    5.8,-3.75544e+002, 1.47477e+003, 9.70358e+001, 2.12577e+003, 1.55146e+003, 3.26796e+003, 6.86850e+003
 0, 691,   481035.41,  4400175.02,  13,0,4, 1762.78, 80594423.700,222314.4237,    5.1,-3.74124e+002, 1.38637e+003, 2.03105e+001, 2.11748e+003, 1.20143e+003, 3.25839e+003, 6.76224e+003
 0, 692,   481035.34,  4400174.97,  13,0,4, 1762.79, 80594523.700,222314.5237,    4.0,-3.11105e+002, 1.29539e+003, 1.22005e+002, 2.11123e+003, 1.41586e+003, 3.44849e+003, 6.85511e+003
 0, 693,   481035.27,  4400174.91,  13,0,4, 1762.79, 80594623.700,222314.6237,    5.8,-3.12652e+002, 1.23294e+003, 1.29839e+002, 2.37510e+003, 1.63879e+003, 3.50436e+003, 7.11241e+003
 0, 694,   481035.20,  4400174.86,  13,0,4, 1762.80, 80594723.700,222314.7237,   12.2,-2.99266e+002, 1.22409e+003, 1.79157e+002, 2.61945e+003, 1.55146e+003, 3.38396e+003, 7.22749e+003
 0, 695,   481035.13,  4400174.81,  13,0,4, 1762.80, 80594823.700,222314.8237,   16.4,-2.70547e+002, 1.13424e+003, 5.36471e+002, 2.27668e+003, 1.53097e+003, 3.21440e+003, 6.62532e+003
 0, 696,   481035.08,  4400174.76,  13,0,4, 1762.81, 80594923.700,222314.9237,    6.3,-3.16052e+002, 1.19826e+003, 7.62222e+002, 2.12682e+003, 1.54910e+003, 3.21125e+003, 6.53633e+003
 0, 697,   481035.03,  4400174.71,  13,0,4, 1762.81, 80595023.700,222315.0237,   11.5,-2.36787e+002, 1.38534e+003, 3.71935e+002, 2.14945e+003, 1.50117e+003, 3.35856e+003, 6.89335e+003
 0, 698,   481034.98,  4400174.66,  13,0,4, 1762.82, 80595123.700,222315.1237,    7.6,-2.06534e+002, 1.34848e+003, 4.89248e+002, 2.19552e+003, 1.50735e+003, 3.40080e+003, 6.94480e+003
 0, 699,   481034.93,  4400174.62,  13,0,4, 1762.82, 80595223.700,222315.2237,    7.5,-1.72272e+002, 1.36230e+003, 8.73813e+002, 2.06240e+003, 1.68124e+003, 3.28875e+003, 6.71345e+003
 0, 700,   481034.88,  4400174.57,  13,0,4, 1762.82, 80595323.700,222315.3237,    9.8, 6.38192e+000, 1.41507e+003, 7.34513e+002, 1.98545e+003, 1.68823e+003, 3.12410e+003, 6.52463e+003
 0, 701,   481034.83,  4400174.52,  13,0,4, 1762.83, 80595423.700,222315.4237,   11.9, 5.11917e+001, 1.46337e+003, 4.44746e+002, 2.13525e+003, 1.66596e+003, 3.03511e+003, 6.63373e+003
 0, 702,   481034.78,  4400174.47,  13,0,4, 1762.83, 80595523.700,222315.5237,    4.9,-7.08885e+001, 1.41743e+003, 5.21776e+002, 2.33236e+003, 1.69988e+003, 3.08341e+003, 6.83321e+003
 0, 703,   481034.73,  4400174.42,  13,0,4, 1762.83, 80595623.700,222315.6237,    5.1,-1.96913e+002, 1.36484e+003, 8.01423e+002, 2.32435e+003, 1.64478e+003, 3.25654e+003, 6.94573e+003
 0, 704,   481034.68,  4400174.37,  13,0,4, 1762.84, 80595723.700,222315.7237,    3.4,-2.93522e+002, 1.54510e+003, 6.57561e+002, 2.06536e+003, 1.49270e+003, 3.28908e+003, 6.89953e+003
 0, 705,   481034.63,  4400174.33,  14,0,4, 1762.84, 80595823.700,222315.8237,    4.7,-3.07060e+002, 1.61911e+003, 3.55855e+002, 2.33988e+003, 1.42472e+003, 3.16394e+003, 7.12293e+003
 0, 706,   481034.61,  4400174.33,  14,0,4, 1762.84, 80595923.700,222315.9237,    3.4,-1.62000e+002, 1.54777e+003, 3.39703e+002, 2.54830e+003, 1.77121e+003, 3.00477e+003, 7.10084e+003
 0, 707,   481034.58,  4400174.32,  14,0,4, 1762.84, 80596023.700,222316.0237,    3.4,-1.64125e+002, 1.47108e+003, 4.39185e+002, 2.22835e+003, 2.09118e+003, 2.82815e+003, 6.52758e+003
 0, 708,   481034.55,  4400174.32,  14,0,4, 1762.84, 80596123.700,222316.1237,    4.5,-2.94086e+002, 1.43678e+003, 4.52288e+002, 2.24598e+003, 1.89339e+003, 2.66284e+003, 6.34561e+003
 0, 709,   481034.53,  4400174.31,  14,0,4, 1762.84, 80596223.700,222316.2237,    3.9,-3.58881e+002, 1.27158e+003, 6.13363e+002, 2.48685e+003, 1.58170e+003, 2.81949e+003, 6.57792e+003
 0, 710,   481034.50,  4400174.31,  14,0,4, 1762.84, 80596323.700,222316.3237,    5.7,-4.04627e+002, 1.29253e+003, 8.06014e+002, 2.17818e+003, 1.52795e+003, 2.89396e+003, 6.36467e+003
 0, 711,   481034.47,  4400174.31,  14,0,4, 1762.84, 80596423.700,222316.4237,    4.5,-4.48577e+002, 1.53289e+003, 6.27203e+002, 1.78666e+003, 1.67389e+003, 2.75127e+003, 6.07082e+003
