"","TRACE",1
"","Position (m)",0
"Point","Time (ns)"
1,0,11163
2,0.40000000000000002,15694
3,0.80000000000000004,15617
4,1.2000000000000002,12061
5,1.6000000000000001,5581
6,2,-2491
7,2.4000000000000004,-10297
8,2.8000000000000003,-13184
9,3.2000000000000002,-12127
10,3.6000000000000001,-8814
11,4,-5802
12,4.4000000000000004,-3481
13,4.8000000000000007,-1513
14,5.2000000000000002,273
15,5.6000000000000005,1848
16,6,3366
17,6.4000000000000004,4156
18,6.8000000000000007,4084
19,7.2000000000000002,3603
20,7.6000000000000005,2423
21,8,1249
22,8.4000000000000004,207
23,8.8000000000000007,-274
24,9.2000000000000011,-446
25,9.6000000000000014,-371
26,10,-137
27,10.4,133
28,10.800000000000001,95
29,11.200000000000001,44
30,11.600000000000001,108
31,12,156
32,12.4,86
33,12.800000000000001,124
34,13.200000000000001,158
35,13.600000000000001,120
36,14,183
37,14.4,26
38,14.800000000000001,-9
39,15.200000000000001,-13
40,15.600000000000001,-100
41,16,-15
42,16.400000000000002,190
43,16.800000000000001,162
44,17.199999999999999,80
45,17.600000000000001,161
46,18,100
47,18.400000000000002,74
48,18.800000000000001,162
49,19.200000000000003,63
50,19.600000000000001,50
51,20,84
52,20.400000000000002,40
53,20.800000000000001,29
54,21.200000000000003,-99
55,21.600000000000001,182
56,22,197
57,22.400000000000002,106
58,22.800000000000001,-35
59,23.200000000000003,63
60,23.600000000000001,7
61,24,-32
62,24.400000000000002,63
63,24.800000000000001,43
64,25.200000000000003,16
65,25.600000000000001,107
66,26,106
67,26.400000000000002,-80
68,26.800000000000001,-94
69,27.200000000000003,27
70,27.600000000000001,72
71,28,16
72,28.400000000000002,6
73,28.800000000000001,40
74,29.200000000000003,44
75,29.600000000000001,100
76,30,113
77,30.400000000000002,-19
78,30.800000000000001,60
79,31.200000000000003,112
80,31.600000000000001,-10
81,32,78
82,32.399999999999999,75
83,32.800000000000004,64
84,33.200000000000003,-51
85,33.600000000000001,26
86,34,13
87,34.399999999999999,7
88,34.800000000000004,41
89,35.200000000000003,94
90,35.600000000000001,28
91,36,2
92,36.399999999999999,-22
93,36.800000000000004,74
94,37.200000000000003,191
95,37.600000000000001,-16
96,38,99
97,38.400000000000006,64
98,38.800000000000004,77
99,39.200000000000003,64
100,39.600000000000001,-92
101,40,-48
102,40.400000000000006,132
103,40.800000000000004,42
104,41.200000000000003,42
105,41.600000000000001,-63
106,42,-75
107,42.400000000000006,15
108,42.800000000000004,-27
109,43.200000000000003,81
110,43.600000000000001,-78
111,44,-31
112,44.400000000000006,50
113,44.800000000000004,152
114,45.200000000000003,18
115,45.600000000000001,-29
116,46,132
117,46.400000000000006,-30
118,46.800000000000004,85
119,47.200000000000003,-22
120,47.600000000000001,-44
121,48,-62
122,48.400000000000006,-72
123,48.800000000000004,-66
124,49.200000000000003,-30
125,49.600000000000001,59
126,50,56
127,50.400000000000006,-98
128,50.800000000000004,226
129,51.200000000000003,-25
130,51.600000000000001,-49
131,52,50
132,52.400000000000006,89
133,52.800000000000004,48
134,53.200000000000003,-18
135,53.600000000000001,-54
136,54,104
137,54.400000000000006,57
138,54.800000000000004,-16
139,55.200000000000003,140
140,55.600000000000001,-109
141,56,48
142,56.400000000000006,-8
143,56.800000000000004,196
144,57.200000000000003,94
145,57.600000000000001,-23
146,58,-8
147,58.400000000000006,-11
148,58.800000000000004,-92
149,59.200000000000003,86
150,59.600000000000001,104
151,60,65
152,60.400000000000006,-5
153,60.800000000000004,8
154,61.200000000000003,-71
155,61.600000000000001,34
156,62,26
157,62.400000000000006,106
158,62.800000000000004,39
159,63.200000000000003,-65
160,63.600000000000001,111
161,64,28
162,64.400000000000006,-214
163,64.799999999999997,101
164,65.200000000000003,130
165,65.600000000000009,-13
166,66,-94
167,66.400000000000006,0
168,66.799999999999997,-14
169,67.200000000000003,151
170,67.600000000000009,127
171,68,-83
172,68.400000000000006,87
173,68.799999999999997,104
174,69.200000000000003,77
175,69.600000000000009,-22
176,70,-32
177,70.400000000000006,102
178,70.799999999999997,99
179,71.200000000000003,-24
180,71.600000000000009,61
181,72,11
182,72.400000000000006,-2
183,72.799999999999997,120
184,73.200000000000003,49
185,73.600000000000009,-97
186,74,-92
187,74.400000000000006,130
188,74.799999999999997,76
189,75.200000000000003,-26
190,75.600000000000009,-16
191,76,-63
192,76.400000000000006,-52
193,76.800000000000011,62
194,77.200000000000003,-78
195,77.600000000000009,-39
196,78,82
197,78.400000000000006,55
198,78.800000000000011,71
199,79.200000000000003,-57
200,79.600000000000009,-119
