Line,Lineset\South (CTK Side) Line 1 (E-W)-ch2
Time (ns),Average Amplitude (mV)
-122.424,0.1858
-122.024,0.136679
-121.624,0.207787
-121.224,0.0965984
-120.824,0.142725
-120.424,0.092006
-120.024,0.126448
-119.624,0.100028
-119.224,0.0873411
-118.824,0.058334
-118.424,0.0744797
-118.024,0.0729538
-117.624,0.135836
-117.224,0.104213
-116.824,0.0887507
-116.424,0.107251
-116.024,0.104141
-115.624,0.124428
-115.224,0.164335
-114.824,0.137246
-114.424,0.107861
-114.024,0.0565464
-113.624,0.170933
-113.224,0.118237
-112.824,0.154264
-112.424,0.14473
-112.024,0.1127
-111.624,0.16852
-111.224,0.0842602
-110.824,0.0571132
-110.424,0.105914
-110.024,0.174769
-109.624,0.111189
-109.224,0.0902331
-108.824,0.0789412
-108.424,0.0328437
-108.024,0.0307656
-107.624,0.0908434
-107.224,0.191671
-106.824,0.158609
-106.424,0.0970634
-106.024,0.0746105
-105.624,0.138191
-105.224,0.11116
-104.824,0.157563
-104.424,0.132072
-104.024,0.133439
-103.624,0.162896
-103.224,0.0787378
-102.824,0.111799
-102.424,0.0895064
-102.024,0.0593222
-101.624,0.102876
-101.224,0.0490185
-100.824,0.184913
-100.424,0.120432
-100.024,0.118208
-99.624,0.113543
-99.224,0.05255
-98.824,0.135139
-98.424,0.0368547
-98.024,0.0720963
-97.624,0.0403426
-97.224,0.0583921
-96.824,0.0952032
-96.424,0.124268
-96.024,0.107948
-95.624,0.0567499
-95.224,0.102804
-94.824,0.0836498
-94.424,0.122089
-94.024,0.0678674
-93.624,0.0849868
-93.224,0.154845
-92.824,0.049905
-92.424,0.12094
-92.024,0.0918898
-91.624,0.144919
-91.224,0.104184
-90.824,0.142972
-90.424,0.139193
-90.024,0.10401
-89.624,0.185945
-89.224,0.179667
-88.824,0.106263
-88.424,0.0887943
-88.024,0.112875
-87.624,0.0316666
-87.224,0.0871667
-86.824,0.0755551
-86.424,0.130488
-86.024,0.105856
-85.624,0.133933
-85.224,0.101757
-84.824,0.130779
-84.424,0.0899569
-84.024,0.146678
-83.624,0.111334
-83.224,0.104882
-82.824,0.0532621
-82.424,0.127974
-82.024,0.0994758
-81.624,0.0843619
-81.224,0.0939825
-80.824,0.0430311
-80.424,0.137973
-80.024,0.0620834
-79.624,0.157199
-79.224,0.0953631
-78.824,0.0874719
-78.424,0.111058
-78.024,0.0796678
-77.624,0.0633477
-77.224,0.12671
-76.824,0.155775
-76.424,0.0733026
-76.024,0.1177
-75.624,0.0810775
-75.224,0.0923548
-74.824,0.0989962
-74.424,0.12623
-74.024,0.22123
-73.624,0.146532
-73.224,0.0883438
-72.824,0.110026
-72.424,0.102513
-72.024,0.123658
-71.624,0.0396159
-71.224,0.112177
-70.824,0.0940987
-70.424,0.0409675
-70.024,0.041665
-69.624,0.0655276
-69.224,0.109649
-68.824,0.15983
-68.424,0.117976
-68.024,0.0607318
-67.624,0.125765
-67.224,0.113616
-66.824,0.127887
-66.424,0.114081
-66.024,0.113878
-65.624,0.0778803
-65.224,0.0326984
-64.824,0.08551
-64.424,0.182443
-64.024,0.125722
-63.624,0.121246
-63.224,0.0303441
-62.824,0.158493
-62.424,0.0584647
-62.024,0.0931396
-61.624,0.117903
-61.224,0.0934738
-60.824,0.0813972
-60.424,0.0803654
-60.024,0.140036
-59.624,0.081063
-59.224,0.15935
-58.824,0.0359537
-58.424,0.0615166
-58.024,0.0448622
-57.624,0.102368
-57.224,0.105187
-56.824,0.0465189
-56.424,0.119487
-56.024,0.0984295
-55.624,0.153552
-55.224,0.132247
-54.824,0.157606
-54.424,0.0792609
-54.024,0.14537
-53.624,0.0691026
-53.224,0.155267
-52.824,0.0831993
-52.424,0.083766
-52.024,0.0746396
-51.624,0.091105
-51.224,0.0911922
-50.824,0.0859314
-50.424,0.210142
-50.024,0.10975
-49.624,0.0582032
-49.224,0.101016
-48.824,0.078607
-48.424,0.12219
-48.024,0.0577526
-47.624,0.0523174
-47.224,0.127684
-46.824,0.0549914
-46.424,0.144105
-46.024,0.0868906
-45.624,0.066603
-45.224,0.131666
-44.824,0.157374
-44.424,0.0666611
-44.024,0.0934012
-43.624,0.0589298
-43.224,0.0988509
-42.824,0.145007
-42.424,0.0528116
-42.024,0.104068
-41.624,0.0543811
-41.224,0.0744361
-40.824,0.0667919
-40.424,0.071951
-40.024,0.0940697
-39.624,0.0828214
-39.224,0.121158
-38.824,0.100406
-38.424,0.102208
-38.024,0.047449
-37.624,0.125925
-37.224,0.0765724
-36.824,0.108065
-36.424,0.0999699
-36.024,0.163594
-35.624,0.163812
-35.224,0.0915265
-34.824,0.0890995
-34.424,0.146402
-34.024,0.103443
-33.624,0.115127
-33.224,0.118121
-32.824,0.144382
-32.424,0.0551077
-32.024,0.138743
-31.624,0.152898
-31.224,0.0535237
-30.824,0.0675476
-30.424,0.1236
-30.024,0.125867
-29.624,0.180611
-29.224,0.126216
-28.824,0.176818
-28.424,0.0834609
-28.024,0.0998101
-27.624,0.145864
-27.224,0.0807578
-26.824,0.0889978
-26.424,0.0939243
-26.024,0.102513
-25.624,0.0981097
-25.224,0.131099
-24.824,0.142754
-24.424,0.0633041
-24.024,0.090422
-23.624,0.0724161
-23.224,0.131927
-22.824,0.0915119
-22.424,0.111146
-22.024,0.075279
-21.624,0.165468
-21.224,0.126899
-20.824,0.0774008
-20.424,0.152985
-20.024,0.0993741
-19.624,0.0758458
-19.224,0.0988654
-18.824,0.139484
-18.424,0.106277
-18.024,0.0729538
-17.624,0.116174
-17.224,0.103661
-16.824,0.032524
-16.424,0.0691608
-16.024,0.0985748
-15.624,0.0800457
-15.224,0.11286
-14.824,0.0989526
-14.424,0.133177
-14.024,0.21485
-13.624,0.0877189
-13.224,0.0927036
-12.824,0.116232
-12.424,0.0658473
-12.024,0.147288
-11.624,0.0491203
-11.224,0.108108
-10.824,0.105478
-10.424,0.0332506
-10.024,0.0665594
-9.624,0.0640017
-9.224,0.15329
-8.824,0.09888
-8.424,0.082182
-8.024,0.0560087
-7.624,0.0769212
-7.224,0.0394706
-6.824,0.154089
-6.424,0.339511
-6.024,0.650582
-5.624,0.969384
-5.224,1.23524
-4.824,1.59876
-4.424,1.36676
-4.024,1.27211
-3.624,0.228816
-3.224,1.60657
-2.824,3.50335
-2.424,6.40334
-2.024,8.74047
-1.624,8.9323
-1.224,7.74024
-0.824,4.42277
-0.424,2.37972
-0.024,10.2938
0.376,16.3818
0.776,18.7461
1.176,16.6748
1.576,10.7837
1.976,3.20603
2.376,4.51091
2.776,10.765
3.176,14.4781
3.576,15.5599
3.976,13.4518
4.376,9.14988
4.776,3.78682
5.176,1.30077
5.576,4.44242
5.976,5.81927
6.376,6.12937
6.776,5.6452
7.176,4.79732
7.576,3.42406
7.976,1.82169
8.376,0.15018
8.776,1.14593
9.176,1.74784
9.576,1.59712
9.976,1.09008
10.376,0.688556
10.776,0.268316
11.176,0.129137
11.576,0.134819
11.976,0.145486
12.376,0.145472
12.776,0.0750029
13.176,0.118804
13.576,0.0960606
13.976,0.198748
14.376,0.107629
14.776,0.181483
15.176,0.109867
15.576,0.130561
15.976,0.20164
16.376,0.166994
16.776,0.0546427
17.176,0.115796
17.576,0.114735
17.976,0.137668
18.376,0.080845
18.776,0.202759
19.176,0.152825
19.576,0.0806561
19.976,0.11209
20.376,0.11799
20.776,0.0840712
21.176,0.110957
21.576,0.196655
21.976,0.0791447
22.376,0.104344
22.776,0.112817
23.176,0.0800166
23.576,0.0763835
23.976,0.132944
24.376,0.066385
24.776,0.0876317
25.176,0.0581305
25.576,0.142173
25.976,0.0964676
26.376,0.086411
26.776,0.0745669
27.176,0.166994
27.576,0.0779966
27.976,0.180611
28.376,0.0542648
28.776,0.0945928
29.176,0.107658
29.576,0.0941423
29.976,0.0646702
30.376,0.0641761
30.776,0.114939
31.176,0.0996211
31.576,0.0728956
31.976,0.119487
32.376,0.120781
32.776,0.0830685
33.176,0.138975
33.576,0.0839986
33.976,0.145501
34.376,0.090204
34.776,0.0900005
35.176,0.141562
35.576,0.0537562
35.976,0.0519541
36.376,0.10805
36.776,0.103734
37.176,0.161922
37.576,0.0991125
37.976,0.0982987
38.376,0.0736659
38.776,0.0807723
39.176,0.0500358
39.576,0.0758894
39.976,0.0678528
40.376,0.122452
40.776,0.076616
41.176,0.0753371
41.576,0.122772
41.976,0.180379
42.376,0.0357067
42.776,0.155993
43.176,0.0869487
43.576,0.0844781
43.976,0.150471
44.376,0.130358
44.776,0.147027
45.176,0.0908289
45.576,0.10587
45.976,0.148276
46.376,0.150107
46.776,0.203239
47.176,0.088867
47.576,0.0393834
47.976,0.0794208
48.376,0.0865563
48.776,0.082836
49.176,0.152316
49.576,0.0820076
49.976,0.100885
50.376,0.0915846
50.776,0.0638854
51.176,0.150107
51.576,0.0779821
51.976,0.113514
52.376,0.0546572
52.776,0.0928925
53.176,0.102019
53.576,0.123469
53.976,0.0855536
54.376,0.0751482
54.776,0.0929216
55.176,0.100915
55.576,0.0622287
55.976,0.0773281
56.376,0.0609789
56.776,0.0552094
57.176,0.0661234
57.576,0.0629553
57.976,0.0737385
58.376,0.14303
58.776,0.0948544
59.176,0.146721
59.576,0.120257
59.976,0.0307074
60.376,0.117293
60.776,0.131884
61.176,0.0321316
61.576,0.130241
61.976,0.137711
62.376,0.099345
62.776,0.0892303
63.176,0.156226
63.576,0.129195
63.976,0.112613
64.376,0.119909
64.776,0.0869632
65.176,0.062156
65.576,0.110855
65.976,0.0636384
66.376,0.0989381
66.776,0.133657
67.176,0.093997
67.576,0.118019
67.976,0.0974122
68.376,0.124806
68.776,0.084173
69.176,0.0601796
69.576,0.101627
69.976,0.118441
70.376,0.0682888
70.776,0.0758022
71.176,0.0753226
71.576,0.044775
71.976,0.145065
72.376,0.0794063
72.776,0.0783163
73.176,0.110317
73.576,0.0958427
73.976,0.111799
74.376,0.143611
74.776,0.112395
75.176,0.0598599
75.576,0.124937
75.976,0.138278
76.376,0.156182
76.776,0.0680853
77.176,0.111262
77.576,0.0738548
77.976,0.0619235
78.376,0.0714714
78.776,0.086876
79.176,0.146547
79.576,0.114444
79.976,0.0326693
80.376,0.0819495
80.776,0.0712389
81.176,0.0989381
81.576,0.141083
81.976,0.138975
82.376,0.162809
82.776,0.171282
83.176,0.0475507
83.576,0.0586391
83.976,0.0468241
84.376,0.0512275
84.776,0.0500794
85.176,0.076834
85.576,0.130532
85.976,0.0901313
86.376,0.0677802
86.776,0.0496289
87.176,0.0951887
87.576,0.0963804
87.976,0.0804526
88.376,0.0941423
88.776,0.107454
89.176,0.135677
89.576,0.10478
89.976,0.0841294
90.376,0.105725
90.776,0.0803509
91.176,0.130677
91.576,0.118063
91.976,0.0538724
92.376,0.03296
92.776,0.091759
93.176,0.0528116
93.576,0.126928
93.976,0.101743
94.376,0.196728
94.776,0.0657892
95.176,0.174406
95.576,0.160789
95.976,0.181992
96.376,0.104431
96.776,0.122466
97.176,0.127233
97.576,0.0694078
97.976,0.111218
98.376,0.1068
98.776,0.0907272
99.176,0.1093
99.576,0.0736949
99.976,0.0872975
100.376,0.0672715
100.776,0.115084
101.176,0.1194
101.576,0.142333
101.976,0.152331
102.376,0.115999
102.776,0.148233
103.176,0.134005
103.576,0.135822
103.976,0.193894
104.376,0.0562558
104.776,0.064365
105.176,0.136171
105.576,0.0669518
105.976,0.117336
106.376,0.116494
106.776,0.0676058
107.176,0.0796533
107.576,0.092442
107.976,0.105638
108.376,0.105274
108.776,0.0971651
109.176,0.0410692
109.576,0.101176
109.976,0.0725614
110.376,0.0520995
110.776,0.0844055
111.176,0.0845653
111.576,0.130096
111.976,0.142144
112.376,0.10324
112.776,0.118572
113.176,0.13463
113.576,0.0691317
113.976,0.131055
114.376,0.0738839
114.776,0.0849868
115.176,0.0673151
115.576,0.110797
115.976,0.0797114
116.376,0.101365
116.776,0.170439
117.176,0.12764
117.576,0.119545
117.976,0.0722562
118.376,0.0988218
118.776,0.0845799
119.176,0.114081
119.576,0.0689864
119.976,0.0956828
120.376,0.132029
120.776,0.0735787
121.176,0.0997083
121.576,0.100915
121.976,0.0894919
122.376,0.160731
122.776,0.094869
123.176,0.150936
123.576,0.150209
123.976,0.227058
124.376,0.129791
124.776,0.107411
125.176,0.119138
125.576,0.089739
125.976,0.043874
126.376,0.0780257
126.776,0.106495
127.176,0.0893611
127.576,0.0844781
127.976,0.104649
128.376,0.104461
128.776,0.100551
129.176,0.0971506
129.576,0.108573
129.976,0.07618
130.376,0.0474054
130.776,0.0818477
131.176,0.0959444
131.576,0.0778077
131.976,0.145239
132.376,0.0944766
132.776,0.0951887
133.176,0.156807
133.576,0.135677
133.976,0.0944039
134.376,0.0976447
134.776,0.0718784
135.176,0.107541
135.576,0.098444
135.976,0.108515
136.376,0.131346
136.776,0.0999844
137.176,0.0883148
137.576,0.0673732
137.976,0.055035
138.376,0.135953
138.776,0.114706
139.176,0.144236
139.576,0.105478
139.976,0.114154
140.376,0.109373
140.776,0.162954
141.176,0.0465335
141.576,0.103167
141.976,0.0542793
142.376,0.105914
142.776,0.0732444
143.176,0.0531167
143.576,0.097979
143.976,0.15454
144.376,0.0937209
144.776,0.124428
145.176,0.115157
145.576,0.134063
145.976,0.0674168
146.376,0.134558
146.776,0.103574
147.176,0.108791
147.576,0.0629699
147.976,0.108079
148.376,0.111581
148.776,0.101118
149.176,0.0836498
149.576,0.0438159
149.976,0.0986184
150.376,0.102019
150.776,0.106873
151.176,0.11504
151.576,0.159815
151.976,0.0557762
152.376,0.0741309
152.776,0.117104
153.176,0.128003
153.576,0.149526
153.976,0.0834899
154.376,0.113645
154.776,0.0952904
155.176,0.139281
155.576,0.097354
155.976,0.018936
156.376,0.176397
156.776,0.0482774
157.176,0.0522012
157.576,0.13123
157.976,0.101234
158.376,0.136839
158.776,0.060354
159.176,0.0901604
159.576,0.100173
159.976,0.124879
160.376,0.102193
160.776,0.0609353
161.176,0.0568662
161.576,0.0700618
161.976,0.0948544
162.376,0.145733
162.776,0.157069
163.176,0.149919
163.576,0.13059
163.976,0.036971
164.376,0.157069
164.776,0.0865418
165.176,0.0771682
165.576,0.0516925
165.976,0.0791592
166.376,0.0995194
166.776,0.120548
167.176,0.175888
167.576,0.0790139
167.976,0.0428712
168.376,0.108777
168.776,0.0464463
169.176,0.125373
169.576,0.0719946
169.976,0.0686085
170.376,0.103501
170.776,0.126071
171.176,0.113558
171.576,0.139106
171.976,0.169043
172.376,0.117002
172.776,0.10744
173.176,0.102557
173.576,0.0965693
173.976,0.0601215
174.376,0.0716749
174.776,0.0936337
175.176,0.130808
175.576,0.0989672
175.976,0.0281206
176.376,0.082182
176.776,0.190058
177.176,0.0891431
177.576,0.109431
177.976,0.0878352
178.376,0.108966
178.776,0.119676
179.176,0.122699
179.576,0.101351
179.976,0.127146
180.376,0.096017
180.776,0.164698
181.176,0.1446
181.576,0.109838
181.976,0.0491203
182.376,0.180248
182.776,0.115578
183.176,0.080162
183.576,0.13059
183.976,0.0960316
184.376,0.139688
184.776,0.0994903
185.176,0.0490912
185.576,0.0970489
185.976,0.132102
186.376,0.106204
186.776,0.0940987
187.176,0.102382
187.576,0.116682
187.976,0.145094
188.376,0.111087
188.776,0.13107
189.176,0.0770084
189.576,0.135909
189.976,0.117918
190.376,0.14973
190.776,0.112279
191.176,0.0726486
191.576,0.0903203
191.976,0.128396
192.376,0.134223
192.776,0.0892884
193.176,0.0959734
193.576,0.15377
193.976,0.149802
194.376,0.0907853
194.776,0.0640453
195.176,0.161457
195.576,0.141286
195.976,0.0819204
196.376,0.123862
196.776,0.0738403
197.176,0.153072
197.576,0.119952
197.976,0.143379
198.376,0.0674459
198.776,0.0994903
199.176,0.0671698
199.576,0.0645394
199.976,0.141431
200.376,0.0720091
200.776,0.0828214
201.176,0.072169
201.576,0.0793191
201.976,0.180437
202.376,0.120664
202.776,0.100115
203.176,0.119008
203.576,0.0490912
203.976,0.0906254
204.376,0.0850013
204.776,0.0848269
205.176,0.0596564
205.576,0.161472
205.976,0.102164
206.376,0.247156
206.776,0.133366
207.176,0.134107
207.576,0.114837
207.976,0.09266
208.376,0.0886199
208.776,0.223483
209.176,0.123832
209.576,0.152447
209.976,0.0922386
210.376,0.181149
210.776,0.0969181
211.176,0.0916863
211.576,0.121943
211.976,0.0936046
212.376,0.055006
212.776,0.119807
213.176,0.10138
213.576,0.157054
213.976,0.100973
214.376,0.139993
214.776,0.0961914
215.176,0.134979
215.576,0.0669518
215.976,0.10353
216.376,0.0962932
216.776,0.168273
217.176,0.151895
217.576,0.107135
217.976,0.121057
218.376,0.137973
218.776,0.123513
219.176,0.0681871
219.576,0.0488732
219.976,0.135517
220.376,0.0826616
220.776,0.127117
221.176,0.0960606
221.576,0.0490767
221.976,0.107629
222.376,0.0597291
222.776,0.0817751
223.176,0.0579997
223.576,0.137915
223.976,0.137929
224.376,0.191627
224.776,0.0703524
225.176,0.119385
225.576,0.0875591
225.976,0.0637546
226.376,0.152534
226.776,0.141824
227.176,0.0896082
227.576,0.0693642
227.976,0.127378
228.376,0.0674168
228.776,0.129108
229.176,0.0900005
229.576,0.0744942
229.976,0.0530877
230.376,0.123934
230.776,0.111451
231.176,0.17163
231.576,0.0422899
231.976,0.116203
232.376,0.110957
232.776,0.0824436
233.176,0.0231069
233.576,0.0818332
233.976,0.125446
234.376,0.137319
234.776,0.104213
235.176,0.0833301
235.576,0.0871376
235.976,0.082182
236.376,0.136578
236.776,0.0755551
237.176,0.128367
237.576,0.0321462
237.976,0.0414325
238.376,0.14149
238.776,0.0916427
239.176,0.0637546
239.576,0.152883
239.976,0.143888
240.376,0.115186
240.776,0.0527244
241.176,0.207221
241.576,0.157476
241.976,0.0776478
242.376,0.0644813
242.776,0.108995
243.176,0.0400664
243.576,0.0481902
243.976,0.100769
244.376,0.0969471
244.776,0.0770229
245.176,0.0671698
245.576,0.0955375
245.976,0.129442
246.376,0.122859
246.776,0.0477978
247.176,0.111073
247.576,0.0732008
247.976,0.0626211
248.376,0.179405
248.776,0.122219
249.176,0.0532185
249.576,0.0424207
249.976,0.0669809
250.376,0.0859895
250.776,0.0965693
251.176,0.0876317
251.576,0.136301
251.976,0.0593222
252.376,0.0787523
252.776,0.0680999
253.176,0.077052
253.576,0.115854
253.976,0.116276
254.376,0.128338
254.776,0.122205
255.176,0.112017
255.576,0.0601796
255.976,0.160251
256.376,0.141155
256.776,0.182864
257.176,0.0668646
257.576,0.105114
257.976,0.0865999
258.376,0.103182
258.776,0.0804235
259.176,0.0614294
259.576,0.0688992
259.976,0.0372762
260.376,0.0924566
260.776,0.106699
261.176,0.121536
261.576,0.0854373
261.976,0.104678
262.376,0.0770956
262.776,0.115244
263.176,0.0827488
263.576,0.0912649
263.976,0.11382
264.376,0.0821529
264.776,0.117598
265.176,0.0644958
265.576,0.0550205
265.976,0.103429
266.376,0.183256
266.776,0.100261
267.176,0.111785
267.576,0.110753
267.976,0.075279
268.376,0.117322
268.776,0.0928635
269.176,0.122743
269.576,0.0799149
269.976,0.117235
270.376,0.106074
270.776,0.0820367
271.176,0.0758603
271.576,0.0603685
271.976,0.0263476
272.376,0.137595
272.776,0.112686
273.176,0.0551368
273.576,0.141214
273.976,0.156691
274.376,0.0965984
274.776,0.099098
275.176,0.103923
275.576,0.100493
275.976,0.0646847
276.376,0.0918607
276.776,0.165498
277.176,0.0986184
277.576,0.105594
277.976,0.110026
278.376,0.135371
278.776,0.110521
279.176,0.129704
279.576,0.149323
279.976,0.123106
280.376,0.12841
280.776,0.100987
281.176,0.0889106
281.576,0.0621996
281.976,0.0865127
282.376,0.102847
282.776,0.0788686
283.176,0.124254
283.576,0.103589
283.976,0.085975
284.376,0.0885763
284.776,0.0424498
285.176,0.122873
285.576,0.132915
285.976,0.156386
286.376,0.0926745
286.776,0.0513292
287.176,0.134238
287.576,0.102557
287.976,0.0443245
288.376,0.105507
288.776,0.0553548
289.176,0.0744797
289.576,0.173956
289.976,0.132072
290.376,0.051678
290.776,0.105565
291.176,0.114052
291.576,0.0944039
291.976,0.0797841
292.376,0.0521285
292.776,0.0477687
293.176,0.120693
293.576,0.195348
293.976,0.119603
294.376,0.110564
294.776,0.115941
295.176,0.0412727
295.576,0.138423
295.976,0.0912503
296.376,0.129922
296.776,0.09468
297.176,0.0753081
297.576,0.033396
297.976,0.116421
298.376,0.108849
298.776,0.0702362
299.176,0.0945638
299.576,0.0889687
299.976,0.114314
300.376,0.134369
300.776,0.142609
301.176,0.0935465
301.576,0.107425
301.976,0.0506462
302.376,0.0556745
302.776,0.127873
303.176,0.100202
303.576,0.0499922
303.976,0.0767032
304.376,0.103429
304.776,0.0627809
305.176,0.122336
305.576,0.0724742
305.976,0.078825
306.376,0.139455
306.776,0.0544392
307.176,0.0842892
307.576,0.145442
307.976,0.124094
308.376,0.0957845
308.776,0.13261
309.176,0.0948108
309.576,0.0993741
309.976,0.110724
310.376,0.0831266
310.776,0.0631007
311.176,0.118819
311.576,0.0736804
311.976,0.115418
312.376,0.158173
312.776,0.042755
313.176,0.129791
313.576,0.102833
313.976,0.0787959
314.376,0.0832574
314.776,0.148727
315.176,0.0534655
315.576,0.0643505
315.976,0.109939
316.376,0.110404
316.776,0.163114
317.176,0.132203
317.576,0.0430892
317.976,0.0867016
318.376,0.0471293
318.776,0.111959
319.176,0.0812374
319.576,0.111974
319.976,0.042755
320.376,0.0534074
320.776,0.100464
321.176,0.142986
321.576,0.0961914
321.976,0.0804235
322.376,0.110797
322.776,0.0955665
323.176,0.124123
323.576,0.082836
323.976,0.0892448
324.376,0.0703524
324.776,0.0805398
325.176,0.0884746
325.576,0.133061
325.976,0.069931
326.376,0.0958717
326.776,0.0651062
327.176,0.0310417
327.576,0.0368257
327.976,0.110622
328.376,0.0919188
328.776,0.139847
329.176,0.0567644
329.576,0.0858733
329.976,0.0778513
330.376,0.126899
330.776,0.120432
331.176,0.105216
331.576,0.135764
331.976,0.106655
332.376,0.109896
332.776,0.0709337
333.176,0.0628245
333.576,0.0750755
333.976,0.0892448
334.376,0.0940115
334.776,0.0809903
335.176,0.106466
335.576,0.0410837
335.976,0.0692625
336.376,0.101714
336.776,0.142056
337.176,0.157984
337.576,0.10183
337.976,0.0827633
338.376,0.0613713
338.776,0.0450075
339.176,0.0792319
339.576,0.0478123
339.976,0.0564156
340.376,0.0773281
340.776,0.0706867
341.176,0.0668501
341.576,0.0668791
341.976,0.138016
342.376,0.0645248
342.776,0.0847397
343.176,0.0736077
343.576,0.0939098
343.976,0.0904801
344.376,0.0839986
344.776,0.135982
345.176,0.123847
345.576,0.16868
345.976,0.149657
346.376,0.0932558
346.776,0.0872829
347.176,0.139034
347.576,0.157476
347.976,0.0599471
348.376,0.0820948
348.776,0.0891286
349.176,0.0986474
349.576,0.0650771
349.976,0.073506
350.376,0.0704396
350.776,0.0613858
351.176,0.0566918
351.576,0.0919915
351.976,0.076398
352.376,0.110593
352.776,0.0421591
353.176,0.0860041
353.576,0.156938
353.976,0.134078
354.376,0.0489604
354.776,0.0756714
355.176,0.076863
355.576,0.0932413
355.976,0.0712825
356.376,0.128657
356.776,0.0999699
357.176,0.155891
357.576,0.10199
357.976,0.0383661
358.376,0.135851
358.776,0.141359
359.176,0.0959734
359.576,0.147928
359.976,0.0704978
360.376,0.0699746
360.776,0.0620834
361.176,0.0723143
361.576,0.0883293
361.976,0.109416
362.376,0.129021
362.776,0.118208
363.176,0.109067
363.576,0.0684632
363.976,0.0532475
364.376,0.102092
364.776,0.13354
365.176,0.122655
365.576,0.136839
365.976,0.0355323
366.376,0.128003
366.776,0.0967146
367.176,0.083083
367.576,0.102964
367.976,0.210665
368.376,0.120316
368.776,0.0405751
369.176,0.106873
369.576,0.0693061
369.976,0.120853
370.376,0.0667774
370.776,0.0978627
371.176,0.166893
371.576,0.137551
371.976,0.165701
372.376,0.090669
372.776,0.144309
373.176,0.0774444
373.576,0.132479
373.976,0.155165
374.376,0.108297
374.776,0.131666
375.176,0.195013
375.576,0.0859169
375.976,0.0803218
376.376,0.0566627
376.776,0.136607
377.176,0.134558
377.576,0.0872393
377.976,0.163027
378.376,0.0915701
378.776,0.125417
379.176,0.0451819
379.576,0.105245
379.976,0.0949852
380.376,0.104315
380.776,0.120388
381.176,0.107367
381.576,0.116145
381.976,0.0701344
382.376,0.0521867
382.776,0.109431
383.176,0.0968599
383.576,0.0708029
383.976,0.0482628
384.376,0.0409529
384.776,0.183053
385.176,0.0705123
385.576,0.0489749
385.976,0.117162
386.376,0.104577
386.776,0.0420429
387.176,0.102644
387.576,0.0952032
387.976,0.0516489
388.376,0.105013
388.776,0.10308
389.176,0.070178
389.576,0.0944039
389.976,0.175307
390.376,0.0737531
390.776,0.0934884
391.176,0.144876
391.576,0.105725
391.976,0.108079
392.376,0.150573
392.776,0.13168
393.176,0.128919
393.576,0.072852
393.976,0.0677511
394.376,0.102804
394.776,0.0780547
395.176,0.0982987
395.576,0.102964
395.976,0.083766
396.376,0.0450657
396.776,0.0611823
397.176,0.112744
397.576,0.128497
397.976,0.140545
398.376,0.109649
398.776,0.12203
399.176,0.0678092
399.576,0.0791737
399.976,0.205157
400.376,0.0596128
400.776,0.0655421
401.176,0.0712825
401.576,0.137333
401.976,0.11055
402.376,0.0767613
402.776,0.11924
403.176,0.121086
403.576,0.0328001
403.976,0.0772118
404.376,0.0737967
404.776,0.0854228
405.176,0.0951742
405.576,0.104882
405.976,0.151401
406.376,0.106858
406.776,0.0932558
407.176,0.0448913
407.576,0.151459
407.976,0.152302
408.376,0.0949271
408.776,0.130997
409.176,0.0969762
409.576,0.0697275
409.976,0.0736513
410.376,0.079726
410.776,0.0610661
411.176,0.119182
411.576,0.0772845
411.976,0.104315
412.376,0.16323
412.776,0.101961
413.176,0.105594
413.576,0.077052
413.976,0.0469113
414.376,0.0974703
414.776,0.052114
415.176,0.119327
415.576,0.0907272
415.976,0.0809903
416.376,0.0710936
416.776,0.125547
417.176,0.0434089
417.576,0.112061
417.976,0.0831557
418.376,0.0791737
418.776,0.107294
419.176,0.123353
419.576,0.108835
419.976,0.0763253
420.376,0.157548
420.776,0.121871
421.176,0.0453127
421.576,0.100973
421.976,0.0942005
422.376,0.139862
422.776,0.0647138
423.176,0.0376976
423.576,0.133991
423.976,0.124704
424.376,0.0815426
424.776,0.048321
425.176,0.111611
425.576,0.0564447
425.976,0.119662
426.376,0.0556309
426.776,0.150224
427.176,0.120112
427.576,0.120897
427.976,0.169479
428.376,0.0629989
428.776,0.0616474
429.176,0.113907
429.576,0.0931396
429.976,0.103138
430.376,0.114532
430.776,0.166864
431.176,0.114299
431.576,0.0669082
431.976,0.0665013
432.376,0.209953
432.776,0.088649
433.176,0.0680853
433.576,0.151982
433.976,0.0809903
434.376,0.165309
434.776,0.136461
435.176,0.0696985
435.576,0.0814844
435.976,0.126579
436.376,0.133526
436.776,0.163565
437.176,0.0378575
437.576,0.0669954
437.976,0.0485971
438.376,0.120752
438.776,0.099563
439.176,0.119923
439.576,0.0608336
439.976,0.107382
440.376,0.0836353
440.776,0.0831847
441.176,0.142972
441.576,0.0773572
441.976,0.0564156
442.376,0.0844927
442.776,0.0605574
443.176,0.0555146
443.576,0.124283
443.976,0.072387
444.376,0.0860041
444.776,0.0914393
445.176,0.0792173
445.576,0.109402
445.976,0.177676
446.376,0.11366
446.776,0.150456
447.176,0.111509
447.576,0.0808305
447.976,0.0253594
448.376,0.0976302
448.776,0.0601941
449.176,0.0828795
449.576,0.0910324
449.976,0.0428276
450.376,0.109082
450.776,0.0760928
451.176,0.123774
451.576,0.0698002
451.976,0.0603395
452.376,0.158071
452.776,0.0653677
453.176,0.0637692
453.576,0.0866144
453.976,0.100144
454.376,0.0871376
454.776,0.0719365
455.176,0.111552
455.576,0.0603685
