Line,Sample,X,Y,Mark,Status,GPSStat,GPSalt,Time[ms],Time[hhmmss.sss],PowerLn,I_18330Hz,Q_18330Hz,I_38310Hz,Q_38310Hz,I_80010Hz,Q_80010Hz,QSum
 0,   6,   481068.18,  4400197.32,   0,0,4, 1761.32, 79836881.400,221036.8814,   23.3,-2.97325e+004,-6.00777e+003,-3.20379e+004,-2.69026e+003,-3.26337e+004, 1.12676e+003,-7.57126e+003
 0,   7,   481068.18,  4400197.32,   0,0,4, 1761.32, 79836981.400,221036.9814,   21.9,-2.97550e+004,-5.90764e+003,-3.20975e+004,-2.82718e+003,-3.26952e+004, 1.20287e+003,-7.53194e+003
 0,   8,   481068.18,  4400197.32,   0,0,4, 1761.32, 79837081.400,221037.0814,   22.6,-2.97074e+004,-5.85431e+003,-3.23859e+004,-2.72457e+003,-3.27980e+004, 1.19533e+003,-7.38355e+003
 0,   9,   481068.18,  4400197.32,   0,0,4, 1761.32, 79837181.400,221037.1814,   23.2,-2.97531e+004,-5.90337e+003,-3.24603e+004,-2.51583e+003,-3.29312e+004, 1.17631e+003,-7.24288e+003
 0,  10,   481068.18,  4400197.32,   0,0,4, 1761.32, 79837281.400,221037.2814,   22.9,-2.96909e+004,-5.90286e+003,-3.23842e+004,-2.53529e+003,-3.29142e+004, 1.20922e+003,-7.22893e+003
 0,  11,   481068.18,  4400197.32,   0,0,4, 1761.32, 79837381.400,221037.3814,   22.8,-2.97268e+004,-5.88284e+003,-3.23925e+004,-2.75498e+003,-3.28685e+004, 1.19258e+003,-7.44524e+003
 0,  12,   481068.18,  4400197.32,   0,0,4, 1761.32, 79837481.400,221037.4814,   22.1,-2.98041e+004,-5.90582e+003,-3.24162e+004,-2.60786e+003,-3.28459e+004, 1.17668e+003,-7.33699e+003
 0,  13,   481068.18,  4400197.32,   0,0,4, 1761.32, 79837581.400,221037.5814,   23.0,-2.96945e+004,-5.88454e+003,-3.22570e+004,-2.49241e+003,-3.28401e+004, 1.13028e+003,-7.24667e+003
 0,  14,   481068.18,  4400197.32,   0,0,4, 1761.31, 79837681.400,221037.6814,   23.3,-2.96622e+004,-5.97700e+003,-3.22992e+004,-2.65469e+003,-3.28456e+004, 1.02745e+003,-7.60423e+003
 0,  15,   481068.18,  4400197.32,   0,0,4, 1761.31, 79837781.400,221037.7814,   23.4,-2.96625e+004,-6.09338e+003,-3.26965e+004,-2.66892e+003,-3.28368e+004, 1.12948e+003,-7.63281e+003
 0,  16,   481068.18,  4400197.32,   0,0,4, 1761.31, 79837881.400,221037.8814,   23.2,-2.97289e+004,-6.07489e+003,-3.27212e+004,-2.58653e+003,-3.29441e+004, 1.16719e+003,-7.49423e+003
 0,  17,   481068.18,  4400197.32,   0,0,4, 1761.31, 79837981.400,221037.9814,   22.7,-2.99087e+004,-6.01375e+003,-3.24432e+004,-2.65322e+003,-3.29882e+004, 1.17784e+003,-7.48914e+003
 0,  18,   481068.17,  4400197.32,   0,0,4, 1761.31, 79838081.400,221038.0814,   22.4,-2.99399e+004,-5.95794e+003,-3.23464e+004,-2.91825e+003,-3.30244e+004, 1.22781e+003,-7.64837e+003
 0,  19,   481068.17,  4400197.32,   0,0,4, 1761.31, 79838181.400,221038.1814,   22.9,-2.98740e+004,-5.96614e+003,-3.25089e+004,-2.71187e+003,-3.30529e+004, 1.15269e+003,-7.52531e+003
 0,  20,   481068.17,  4400197.32,   0,0,4, 1761.31, 79838281.400,221038.2814,   22.1,-2.98405e+004,-6.02669e+003,-3.23760e+004,-2.45776e+003,-3.30050e+004, 1.11722e+003,-7.36723e+003
 0,  21,   481068.17,  4400197.32,   0,0,4, 1761.31, 79838381.400,221038.3814,   21.7,-2.98438e+004,-6.04728e+003,-3.22099e+004,-2.64661e+003,-3.29645e+004, 1.14847e+003,-7.54542e+003
 0,  22,   481068.17,  4400197.32,   0,0,4, 1761.31, 79838481.400,221038.4814,   21.7,-2.98239e+004,-6.04478e+003,-3.23853e+004,-2.78708e+003,-3.29123e+004, 1.24677e+003,-7.58509e+003
 0,  23,   481068.17,  4400197.32,   0,0,4, 1761.31, 79838581.400,221038.5814,   22.5,-2.98418e+004,-5.98944e+003,-3.26475e+004,-2.64020e+003,-3.29614e+004, 1.29444e+003,-7.33520e+003
 0,  24,   481068.17,  4400197.32,   0,0,4, 1761.31, 79838681.400,221038.6814,   21.9,-2.99088e+004,-6.03265e+003,-3.26653e+004,-2.55167e+003,-3.31769e+004, 1.21977e+003,-7.36454e+003
 0,  25,   481068.17,  4400197.32,   0,0,4, 1761.31, 79838781.400,221038.7814,   21.6,-2.99629e+004,-6.12848e+003,-3.25626e+004,-2.67550e+003,-3.32703e+004, 1.20513e+003,-7.59885e+003
 0,  26,   481068.16,  4400197.32,   0,0,4, 1761.31, 79838881.400,221038.8814,   20.9,-3.00416e+004,-6.10303e+003,-3.28148e+004,-2.72687e+003,-3.32481e+004, 1.06736e+003,-7.76254e+003
 0,  27,   481068.16,  4400197.32,   0,0,4, 1761.31, 79838981.400,221038.9814,   22.0,-3.00764e+004,-6.02029e+003,-3.27269e+004,-2.39760e+003,-3.32831e+004, 9.37813e+002,-7.48008e+003
 0,  28,   481068.15,  4400197.33,   0,0,4, 1761.31, 79839081.400,221039.0814,   22.5,-3.00251e+004,-6.01811e+003,-3.29073e+004,-2.01326e+003,-3.33161e+004, 1.00903e+003,-7.02234e+003
 0,  29,   481068.14,  4400197.33,   0,0,4, 1761.32, 79839181.400,221039.1814,   24.4,-2.99806e+004,-6.14043e+003,-3.36653e+004,-2.56653e+003,-3.33631e+004, 1.07377e+003,-7.63319e+003
 0,  30,   481068.14,  4400197.33,   0,0,4, 1761.32, 79839281.400,221039.2814,   24.5,-2.99919e+004,-6.08130e+003,-3.37008e+004,-3.18466e+003,-3.33378e+004, 1.06732e+003,-8.19864e+003
 0,  31,   481068.13,  4400197.34,   0,0,4, 1761.32, 79839381.400,221039.3814,   23.8,-2.99887e+004,-5.99714e+003,-3.29482e+004,-2.87175e+003,-3.31981e+004, 1.09421e+003,-7.77468e+003
 0,  32,   481068.13,  4400197.34,   0,0,4, 1761.32, 79839481.400,221039.4814,   24.7,-2.99617e+004,-5.99420e+003,-3.25765e+004,-2.78703e+003,-3.30243e+004, 1.21070e+003,-7.57054e+003
 0,  33,   481068.12,  4400197.34,   0,0,4, 1761.32, 79839581.400,221039.5814,   25.4,-2.99225e+004,-5.94438e+003,-3.28271e+004,-2.94862e+003,-3.29927e+004, 1.34060e+003,-7.55240e+003
 0,  34,   481068.12,  4400197.35,   1,0,4, 1761.32, 79839681.400,221039.6814,   26.0,-2.99270e+004,-5.93981e+003,-3.30194e+004,-2.77383e+003,-3.30843e+004, 1.41575e+003,-7.29789e+003
 0,  35,   481068.11,  4400197.35,   1,0,4, 1761.32, 79839781.400,221039.7814,   25.5,-2.99474e+004,-5.98466e+003,-3.28071e+004,-2.47930e+003,-3.31273e+004, 1.42545e+003,-7.03851e+003
 0,  36,   481068.11,  4400197.35,   1,0,4, 1761.32, 79839881.400,221039.8814,   25.3,-2.99893e+004,-6.04396e+003,-3.27434e+004,-2.58149e+003,-3.31222e+004, 1.39113e+003,-7.23432e+003
 0,  37,   481068.11,  4400197.35,   1,0,4, 1761.32, 79839981.400,221039.9814,   25.7,-3.01590e+004,-6.09790e+003,-3.29819e+004,-2.67408e+003,-3.31939e+004, 1.34160e+003,-7.43038e+003
 0,  38,   481068.11,  4400197.35,   1,0,4, 1761.32, 79840081.400,221040.0814,   25.3,-3.03673e+004,-6.11237e+003,-3.30565e+004,-2.57428e+003,-3.33705e+004, 1.26480e+003,-7.42185e+003
 0,  39,   481068.10,  4400197.35,   1,0,4, 1761.32, 79840181.400,221040.1814,   24.8,-3.04622e+004,-6.09735e+003,-3.30354e+004,-2.54583e+003,-3.36125e+004, 1.17626e+003,-7.46692e+003
 0,  40,   481068.10,  4400197.35,   1,0,4, 1761.32, 79840281.400,221040.2814,   25.8,-3.05678e+004,-6.11355e+003,-3.32444e+004,-2.77474e+003,-3.38113e+004, 1.11155e+003,-7.77673e+003
 0,  41,   481068.10,  4400197.35,   1,0,4, 1761.33, 79840381.400,221040.3814,   26.1,-3.07073e+004,-6.20767e+003,-3.36797e+004,-2.81104e+003,-3.39196e+004, 1.17754e+003,-7.84116e+003
 0,  42,   481068.10,  4400197.35,   1,0,4, 1761.33, 79840481.400,221040.4814,   24.7,-3.08384e+004,-6.24783e+003,-3.35864e+004,-2.49029e+003,-3.39184e+004, 1.32930e+003,-7.40882e+003
 0,  43,   481068.10,  4400197.35,   1,0,4, 1761.33, 79840581.400,221040.5814,   26.2,-3.08708e+004,-6.08002e+003,-3.32229e+004,-2.43144e+003,-3.37800e+004, 1.40287e+003,-7.10859e+003
 0,  44,   481068.10,  4400197.35,   1,0,4, 1761.33, 79840681.400,221040.6814,   27.4,-3.07371e+004,-5.99919e+003,-3.31473e+004,-2.64144e+003,-3.37122e+004, 1.50061e+003,-7.14003e+003
 0,  45,   481068.10,  4400197.35,   1,0,4, 1761.33, 79840781.400,221040.7814,   27.3,-3.05143e+004,-6.01723e+003,-3.28603e+004,-2.54039e+003,-3.34179e+004, 1.75717e+003,-6.80045e+003
 0,  46,   481068.06,  4400197.32,   1,0,4, 1761.32, 79840881.400,221040.8814,   27.2,-2.97208e+004,-5.74041e+003,-3.20913e+004,-2.05744e+003,-3.26163e+004, 2.05705e+003,-5.74080e+003
 0,  47,   481068.02,  4400197.29,   1,0,4, 1761.32, 79840981.400,221040.9814,   31.2,-2.78107e+004,-5.02675e+003,-3.00562e+004,-1.64596e+003,-3.05160e+004, 2.57035e+003,-4.10235e+003
 0,  48,   481067.97,  4400197.25,   1,0,4, 1761.32, 79841081.400,221041.0814,   29.0,-2.43984e+004,-4.04592e+003,-2.62494e+004,-8.02424e+002,-2.62536e+004, 3.43034e+003,-1.41801e+003
 0,  49,   481067.93,  4400197.22,   1,0,4, 1761.32, 79841181.400,221041.1814,   30.0,-2.05692e+004,-3.09324e+003,-2.19622e+004, 2.02013e+002,-2.15839e+004, 4.23265e+003, 1.34142e+003
 0,  50,   481067.88,  4400197.18,   1,0,4, 1761.32, 79841281.400,221041.2814,   33.0,-1.68106e+004,-2.00367e+003,-1.77707e+004, 1.13052e+003,-1.72125e+004, 5.01549e+003, 4.14235e+003
 0,  51,   481067.84,  4400197.14,   1,0,4, 1761.31, 79841381.400,221041.3814,   33.1,-1.33042e+004,-9.56747e+002,-1.40284e+004, 1.87790e+003,-1.30304e+004, 5.84521e+003, 6.76635e+003
 0,  52,   481067.80,  4400197.11,   1,0,4, 1761.31, 79841481.400,221041.4814,   32.6,-1.03036e+004,-1.48376e+002,-1.07057e+004, 2.73469e+003,-9.33372e+003, 6.47374e+003, 9.06005e+003
 0,  53,   481067.75,  4400197.07,   1,0,4, 1761.31, 79841581.400,221041.5814,   36.0,-7.62613e+003, 6.31390e+002,-7.54626e+003, 3.59151e+003,-6.02941e+003, 7.20218e+003, 1.14251e+004
 0,  54,   481067.71,  4400197.04,   1,0,4, 1761.31, 79841681.400,221041.6814,   37.2,-4.94577e+003, 1.50504e+003,-4.34259e+003, 4.08416e+003,-2.65263e+003, 7.84039e+003, 1.34296e+004
 0,  55,   481067.66,  4400197.00,   1,0,4, 1761.30, 79841781.400,221041.7814,   35.9,-2.61646e+003, 2.17329e+003,-1.78858e+003, 4.41213e+003, 1.03581e+002, 8.13924e+003, 1.47247e+004
 0,  56,   481067.59,  4400196.97,   1,0,4, 1761.31, 79841881.400,221041.8814,   35.4,-1.05879e+003, 2.54589e+003,-1.70110e+002, 4.87002e+003, 1.93663e+003, 8.40354e+003, 1.58194e+004
 0,  57,   481067.50,  4400196.93,   1,0,4, 1761.31, 79841981.400,221041.9814,   35.3, 3.09183e+001, 2.92557e+003, 1.17462e+003, 5.32356e+003, 3.31470e+003, 8.65510e+003, 1.69042e+004
 0,  58,   481067.41,  4400196.90,   1,0,4, 1761.31, 79842081.400,221042.0814,   34.0, 8.44243e+002, 3.18779e+003, 2.13882e+003, 5.33461e+003, 4.40311e+003, 8.84125e+003, 1.73636e+004
 0,  59,   481067.32,  4400196.86,   1,0,4, 1761.32, 79842181.400,221042.1814,   34.9, 1.46728e+003, 3.45692e+003, 2.93489e+003, 5.58926e+003, 5.33669e+003, 8.88673e+003, 1.79329e+004
 0,  60,   481067.23,  4400196.83,   1,0,4, 1761.32, 79842281.400,221042.2814,   36.1, 2.00652e+003, 3.55944e+003, 3.28480e+003, 5.88756e+003, 6.11716e+003, 8.84559e+003, 1.82926e+004
 0,  61,   481067.15,  4400196.79,   1,0,4, 1761.32, 79842381.400,221042.3814,   35.2, 2.43371e+003, 3.64024e+003, 3.96895e+003, 5.88892e+003, 6.62983e+003, 8.82499e+003, 1.83541e+004
 0,  62,   481067.06,  4400196.75,   1,0,4, 1761.32, 79842481.400,221042.4814,   36.0, 2.75712e+003, 3.73467e+003, 4.51909e+003, 5.76766e+003, 7.00364e+003, 8.79103e+003, 1.82934e+004
 0,  63,   481066.97,  4400196.72,   1,0,4, 1761.33, 79842581.400,221042.5814,   36.4, 2.96203e+003, 3.77929e+003, 4.51014e+003, 5.75609e+003, 7.26047e+003, 8.70252e+003, 1.82379e+004
 0,  64,   481066.88,  4400196.68,   1,0,4, 1761.33, 79842681.400,221042.6814,   36.4, 3.18761e+003, 3.84016e+003, 4.77976e+003, 5.94068e+003, 7.59059e+003, 8.64510e+003, 1.84259e+004
 0,  65,   481066.80,  4400196.65,   1,0,4, 1761.33, 79842781.400,221042.7814,   37.6, 3.51311e+003, 3.91640e+003, 5.12424e+003, 5.93123e+003, 7.90709e+003, 8.60111e+003, 1.84487e+004
 0,  66,   481066.70,  4400196.61,   1,0,4, 1761.34, 79842881.400,221042.8814,   42.0, 3.66746e+003, 3.91533e+003, 5.11221e+003, 5.85542e+003, 7.92231e+003, 8.48232e+003, 1.82531e+004
 0,  67,   481066.60,  4400196.58,   1,0,4, 1761.34, 79842981.400,221042.9814,   40.3, 3.37485e+003, 3.81955e+003, 4.70955e+003, 5.78066e+003, 7.70170e+003, 8.35625e+003, 1.79565e+004
 0,  68,   481066.51,  4400196.54,   1,0,4, 1761.35, 79843081.400,221043.0814,   38.9, 3.09702e+003, 3.71616e+003, 4.51477e+003, 5.63113e+003, 7.35679e+003, 8.19773e+003, 1.75450e+004
 0,  69,   481066.41,  4400196.50,   1,0,4, 1761.36, 79843181.400,221043.1814,   38.2, 2.88740e+003, 3.60279e+003, 4.52103e+003, 5.50930e+003, 7.07586e+003, 7.98079e+003, 1.70929e+004
 0,  70,   481066.31,  4400196.47,   1,0,4, 1761.36, 79843281.400,221043.2814,   39.7, 2.77183e+003, 3.50653e+003, 4.38060e+003, 5.37624e+003, 6.93749e+003, 7.90369e+003, 1.67865e+004
 0,  71,   481066.21,  4400196.43,   1,0,4, 1761.37, 79843381.400,221043.3814,   36.8, 2.57658e+003, 3.50787e+003, 4.15234e+003, 5.35433e+003, 6.81627e+003, 7.96001e+003, 1.68222e+004
 0,  72,   481066.12,  4400196.39,   1,0,4, 1761.37, 79843481.400,221043.4814,   35.9, 2.44065e+003, 3.52648e+003, 4.02217e+003, 5.34354e+003, 6.69225e+003, 7.90529e+003, 1.67753e+004
 0,  73,   481066.02,  4400196.36,   1,0,4, 1761.38, 79843581.400,221043.5814,   34.4, 2.36055e+003, 3.45738e+003, 3.88232e+003, 5.13568e+003, 6.50262e+003, 7.69579e+003, 1.62888e+004
 0,  74,   481065.92,  4400196.32,   1,0,4, 1761.38, 79843681.400,221043.6814,   37.1, 2.34492e+003, 3.35253e+003, 3.79618e+003, 4.98394e+003, 6.37937e+003, 7.47509e+003, 1.58116e+004
 0,  75,   481065.82,  4400196.29,   1,0,4, 1761.39, 79843781.400,221043.7814,   39.0, 2.30164e+003, 3.20710e+003, 3.69471e+003, 5.03715e+003, 6.23090e+003, 7.32738e+003, 1.55716e+004
 0,  76,   481065.73,  4400196.23,   1,0,4, 1761.40, 79843881.400,221043.8814,   37.2, 2.16339e+003, 3.09919e+003, 3.47227e+003, 5.00560e+003, 5.99346e+003, 7.22275e+003, 1.53275e+004
 0,  77,   481065.63,  4400196.16,   1,0,4, 1761.40, 79843981.400,221043.9814,   38.5, 2.14206e+003, 3.12857e+003, 3.40311e+003, 4.81333e+003, 5.89402e+003, 7.10016e+003, 1.50421e+004
 0,  78,   481065.53,  4400196.10,   1,0,4, 1761.41, 79844081.400,221044.0814,   40.5, 2.16722e+003, 3.19938e+003, 3.41127e+003, 4.68249e+003, 5.88456e+003, 7.04028e+003, 1.49221e+004
 0,  79,   481065.44,  4400196.04,   1,0,4, 1761.41, 79844181.400,221044.1814,   37.8, 2.00191e+003, 3.08820e+003, 3.33187e+003, 4.76405e+003, 5.74656e+003, 6.98171e+003, 1.48340e+004
 0,  80,   481065.34,  4400195.98,   1,0,4, 1761.42, 79844281.400,221044.2814,   34.5, 1.91159e+003, 2.92716e+003, 3.28436e+003, 4.75188e+003, 5.57079e+003, 6.85982e+003, 1.45389e+004
 0,  81,   481065.24,  4400195.91,   1,0,4, 1761.43, 79844381.400,221044.3814,   34.9, 1.98124e+003, 2.85582e+003, 3.20302e+003, 4.61848e+003, 5.52940e+003, 6.75169e+003, 1.42260e+004
 0,  82,   481065.14,  4400195.85,   1,0,4, 1761.43, 79844481.400,221044.4814,   34.7, 1.96593e+003, 2.85897e+003, 3.05278e+003, 4.61658e+003, 5.51054e+003, 6.71963e+003, 1.41952e+004
 0,  83,   481065.05,  4400195.79,   1,0,4, 1761.44, 79844581.400,221044.5814,   33.5, 1.91528e+003, 2.93925e+003, 3.18810e+003, 4.81653e+003, 5.51286e+003, 6.82855e+003, 1.45843e+004
 0,  84,   481064.95,  4400195.72,   1,0,4, 1761.45, 79844681.400,221044.6814,   33.0, 1.96646e+003, 3.00604e+003, 3.39396e+003, 4.83485e+003, 5.61304e+003, 6.92480e+003, 1.47657e+004
 0,  85,   481064.85,  4400195.66,   1,0,4, 1761.45, 79844781.400,221044.7814,   32.3, 2.14041e+003, 2.99451e+003, 3.44413e+003, 4.58415e+003, 5.77442e+003, 6.79542e+003, 1.43741e+004
 0,  86,   481064.77,  4400195.59,   1,0,4, 1761.45, 79844881.400,221044.8814,   32.1, 2.26177e+003, 2.98268e+003, 3.50148e+003, 4.80602e+003, 5.83377e+003, 6.61089e+003, 1.43996e+004
 0,  87,   481064.68,  4400195.52,   1,0,4, 1761.45, 79844981.400,221044.9814,   33.3, 2.14617e+003, 2.93829e+003, 3.53478e+003, 4.81463e+003, 5.61553e+003, 6.53155e+003, 1.42845e+004
 0,  88,   481064.60,  4400195.44,   1,0,4, 1761.44, 79845081.400,221045.0814,   31.1, 1.95096e+003, 2.86512e+003, 3.50313e+003, 4.41653e+003, 5.36990e+003, 6.48998e+003, 1.37716e+004
 0,  89,   481064.51,  4400195.37,   2,0,4, 1761.44, 79845181.400,221045.1814,   29.9, 1.83545e+003, 2.85154e+003, 3.23374e+003, 4.19758e+003, 5.29636e+003, 6.40256e+003, 1.34517e+004
 0,  90,   481064.43,  4400195.30,   2,0,4, 1761.44, 79845281.400,221045.2814,   34.7, 1.69967e+003, 2.78075e+003, 2.84846e+003, 4.22110e+003, 5.15104e+003, 6.30108e+003, 1.33029e+004
 0,  91,   481064.35,  4400195.22,   2,0,4, 1761.43, 79845381.400,221045.3814,   35.4, 1.54976e+003, 2.69668e+003, 2.76710e+003, 4.27881e+003, 4.87130e+003, 6.19893e+003, 1.31744e+004
 0,  92,   481064.26,  4400195.15,   2,0,4, 1761.43, 79845481.400,221045.4814,   30.7, 1.39608e+003, 2.62977e+003, 2.67222e+003, 4.19589e+003, 4.63676e+003, 6.12095e+003, 1.29466e+004
 0,  93,   481064.18,  4400195.08,   2,0,4, 1761.43, 79845581.400,221045.5814,   30.6, 1.36228e+003, 2.60026e+003, 2.60429e+003, 4.20839e+003, 4.65940e+003, 6.12886e+003, 1.29375e+004
 0,  94,   481064.09,  4400195.00,   2,0,4, 1761.43, 79845681.400,221045.6814,   32.0, 1.43853e+003, 2.63798e+003, 2.72075e+003, 4.33891e+003, 4.82179e+003, 6.23959e+003, 1.32165e+004
 0,  95,   481064.01,  4400194.93,   2,0,4, 1761.42, 79845781.400,221045.7814,   30.0, 1.48475e+003, 2.65235e+003, 2.83165e+003, 4.39268e+003, 4.87201e+003, 6.37372e+003, 1.34188e+004
 0,  96,   481063.92,  4400194.86,   2,0,4, 1761.43, 79845881.400,221045.8814,   32.7, 1.47222e+003, 2.64694e+003, 2.68833e+003, 4.29831e+003, 4.83732e+003, 6.46767e+003, 1.34129e+004
 0,  97,   481063.83,  4400194.79,   2,0,4, 1761.43, 79845981.400,221045.9814,   26.4, 1.48985e+003, 2.62766e+003, 2.54146e+003, 4.22472e+003, 4.77776e+003, 6.46858e+003, 1.33210e+004
 0,  98,   481063.74,  4400194.73,   2,0,4, 1761.44, 79846081.400,221046.0814,   29.1, 1.52251e+003, 2.62086e+003, 2.57097e+003, 4.19701e+003, 4.75467e+003, 6.42923e+003, 1.32471e+004
 0,  99,   481063.65,  4400194.66,   2,0,4, 1761.44, 79846181.400,221046.1814,   26.9, 1.50842e+003, 2.61322e+003, 2.61239e+003, 4.14248e+003, 4.77674e+003, 6.32012e+003, 1.30758e+004
 0, 100,   481063.56,  4400194.59,   2,0,4, 1761.45, 79846281.400,221046.2814,   25.6, 1.52821e+003, 2.62532e+003, 2.62457e+003, 4.08452e+003, 4.80146e+003, 6.30309e+003, 1.30129e+004
 0, 101,   481063.47,  4400194.52,   2,0,4, 1761.45, 79846381.400,221046.3814,   31.7, 1.56871e+003, 2.62951e+003, 2.63087e+003, 4.16837e+003, 4.81458e+003, 6.37117e+003, 1.31691e+004
 0, 102,   481063.38,  4400194.46,   2,0,4, 1761.46, 79846481.400,221046.4814,   29.0, 1.48132e+003, 2.55904e+003, 2.53342e+003, 4.19438e+003, 4.70522e+003, 6.36608e+003, 1.31195e+004
 0, 103,   481063.29,  4400194.39,   2,0,4, 1761.46, 79846581.400,221046.5814,   28.4, 1.28577e+003, 2.44247e+003, 2.37323e+003, 4.13302e+003, 4.50570e+003, 6.31961e+003, 1.28951e+004
 0, 104,   481063.20,  4400194.32,   2,0,4, 1761.47, 79846681.400,221046.6814,   25.9, 1.27308e+003, 2.37718e+003, 2.33913e+003, 4.15979e+003, 4.39113e+003, 6.20938e+003, 1.27463e+004
 0, 105,   481063.11,  4400194.26,   2,0,4, 1761.47, 79846781.400,221046.7814,   26.0, 1.38754e+003, 2.42226e+003, 2.58824e+003, 4.23023e+003, 4.45573e+003, 6.23652e+003, 1.28890e+004
 0, 106,   481063.01,  4400194.19,   2,0,4, 1761.48, 79846881.400,221046.8814,   27.3, 1.38025e+003, 2.50336e+003, 2.65966e+003, 4.21963e+003, 4.56743e+003, 6.31341e+003, 1.30364e+004
 0, 107,   481062.92,  4400194.12,   2,0,4, 1761.48, 79846981.400,221046.9814,   27.0, 1.32831e+003, 2.54735e+003, 2.46213e+003, 4.24042e+003, 4.54426e+003, 6.29149e+003, 1.30793e+004
 0, 108,   481062.83,  4400194.06,   2,0,4, 1761.49, 79847081.400,221047.0814,   22.9, 1.35265e+003, 2.51289e+003, 2.43753e+003, 4.25540e+003, 4.51190e+003, 6.30322e+003, 1.30715e+004
 0, 109,   481062.74,  4400193.99,   2,0,4, 1761.50, 79847181.400,221047.1814,   26.9, 1.53978e+003, 2.49362e+003, 2.57506e+003, 4.20213e+003, 4.53864e+003, 6.33971e+003, 1.30355e+004
 0, 110,   481062.65,  4400193.92,   2,0,4, 1761.50, 79847281.400,221047.2814,   25.0, 1.60357e+003, 2.50282e+003, 2.61081e+003, 3.92575e+003, 4.50948e+003, 6.33438e+003, 1.27630e+004
 0, 111,   481062.56,  4400193.86,   2,0,4, 1761.51, 79847381.400,221047.3814,   25.0, 1.43794e+003, 2.46729e+003, 2.44320e+003, 3.96201e+003, 4.34068e+003, 6.29313e+003, 1.27224e+004
 0, 112,   481062.47,  4400193.79,   2,0,4, 1761.52, 79847481.400,221047.4814,   21.6, 1.28401e+003, 2.42765e+003, 2.38381e+003, 4.24787e+003, 4.29828e+003, 6.23819e+003, 1.29137e+004
 0, 113,   481062.38,  4400193.72,   2,0,4, 1761.52, 79847581.400,221047.5814,   27.0, 1.26536e+003, 2.47766e+003, 2.47143e+003, 4.35938e+003, 4.32166e+003, 6.20274e+003, 1.30398e+004
 0, 114,   481062.29,  4400193.66,   2,0,4, 1761.53, 79847681.400,221047.6814,   25.2, 1.26346e+003, 2.45523e+003, 2.55488e+003, 4.22916e+003, 4.14776e+003, 6.18650e+003, 1.28709e+004
 0, 115,   481062.20,  4400193.59,   2,0,4, 1761.54, 79847781.400,221047.7814,   25.0, 1.24559e+003, 2.35280e+003, 2.37847e+003, 3.99991e+003, 4.06165e+003, 6.21183e+003, 1.25645e+004
 0, 116,   481062.12,  4400193.52,   2,0,4, 1761.54, 79847881.400,221047.8814,   22.1, 1.26996e+003, 2.30806e+003, 2.19377e+003, 3.92754e+003, 4.13350e+003, 6.17529e+003, 1.24109e+004
 0, 117,   481062.03,  4400193.44,   2,0,4, 1761.54, 79847981.400,221047.9814,   25.3, 1.26375e+003, 2.32335e+003, 2.14588e+003, 3.78277e+003, 4.18027e+003, 6.11235e+003, 1.22185e+004
 0, 118,   481061.94,  4400193.37,   2,0,4, 1761.55, 79848081.400,221048.0814,   24.8, 1.19538e+003, 2.37327e+003, 2.14433e+003, 3.83457e+003, 4.20969e+003, 6.18143e+003, 1.23893e+004
 0, 119,   481061.86,  4400193.29,   2,0,4, 1761.55, 79848181.400,221048.1814,   28.7, 1.24011e+003, 2.40637e+003, 2.08574e+003, 4.04538e+003, 4.21014e+003, 6.26629e+003, 1.27180e+004
 0, 120,   481061.77,  4400193.21,   2,0,4, 1761.55, 79848281.400,221048.2814,   20.2, 1.34657e+003, 2.42150e+003, 2.23693e+003, 4.16320e+003, 4.30281e+003, 6.28612e+003, 1.28708e+004
 0, 121,   481061.69,  4400193.14,   2,0,4, 1761.55, 79848381.400,221048.3814,   23.5, 1.42272e+003, 2.43717e+003, 2.36707e+003, 4.21319e+003, 4.42062e+003, 6.18433e+003, 1.28347e+004
 0, 122,   481061.60,  4400193.06,   3,0,4, 1761.56, 79848481.400,221048.4814,   23.1, 1.42658e+003, 2.36238e+003, 2.17356e+003, 4.19202e+003, 4.34044e+003, 6.04441e+003, 1.25988e+004
 0, 123,   481061.51,  4400192.99,   3,0,4, 1761.56, 79848581.400,221048.5814,   20.4, 1.29671e+003, 2.35846e+003, 1.95597e+003, 4.11772e+003, 4.26653e+003, 6.12166e+003, 1.25978e+004
 0, 124,   481061.43,  4400192.91,   3,0,4, 1761.56, 79848681.400,221048.6814,   21.9, 1.30182e+003, 2.41066e+003, 2.17156e+003, 4.07738e+003, 4.35695e+003, 6.27259e+003, 1.27606e+004
 0, 125,   481061.34,  4400192.83,   3,0,4, 1761.56, 79848781.400,221048.7814,   22.1, 1.35364e+003, 2.38691e+003, 2.34325e+003, 3.91814e+003, 4.40697e+003, 6.35571e+003, 1.26608e+004
 0, 126,   481061.25,  4400192.77,   3,0,4, 1761.57, 79848881.400,221048.8814,   23.9, 1.23198e+003, 2.32848e+003, 2.16821e+003, 3.93507e+003, 4.22990e+003, 6.31465e+003, 1.25782e+004
 0, 127,   481061.15,  4400192.71,   3,0,4, 1761.57, 79848981.400,221048.9814,   20.9, 1.13103e+003, 2.21064e+003, 2.02099e+003, 4.12844e+003, 4.03304e+003, 6.21188e+003, 1.25510e+004
