
  79878412, $GPGGA,221118.80,3945.0740506,N,10513.2863789,W,4,24,0.7,1762.857,M,-15.954,M,2.8,0000*42
  79879412, $GPGGA,221119.80,3945.0736652,N,10513.2871261,W,4,24,0.7,1762.912,M,-15.954,M,1.8,0000*43
  79880413, $GPGGA,221120.80,3945.0732332,N,10513.2878967,W,4,24,0.7,1762.988,M,-15.954,M,2.8,0000*4A
  79881413, $GPGGA,221121.80,3945.0727855,N,10513.2886886,W,4,24,0.7,1762.990,M,-15.954,M,3.8,0000*42
  79882413, $GPGGA,221122.80,3945.0723602,N,10513.2895160,W,4,24,0.7,1763.010,M,-15.954,M,4.8,0000*4D
  79883413, $GPGGA,221123.80,3945.0719628,N,10513.2903265,W,4,24,0.7,1762.988,M,-15.953,M,1.8,0000*4E
  79884413, $GPGGA,221124.80,3945.0715235,N,10513.2911003,W,4,24,0.7,1763.001,M,-15.953,M,2.8,0000*46
  79885411, $GPGGA,221125.80,3945.0710961,N,10513.2918948,W,4,24,0.7,1763.041,M,-15.953,M,1.8,0000*40
  79886413, $GPGGA,221126.80,3945.0706712,N,10513.2926921,W,4,24,0.7,1763.122,M,-15.953,M,2.8,0000*4B
  79887412, $GPGGA,221127.80,3945.0702701,N,10513.2934535,W,4,24,0.7,1763.162,M,-15.953,M,1.8,0000*41
  79888413, $GPGGA,221128.80,3945.0698648,N,10513.2942211,W,4,24,0.7,1763.164,M,-15.953,M,2.8,0000*45
  79889413, $GPGGA,221129.80,3945.0694086,N,10513.2949421,W,4,24,0.7,1763.139,M,-15.953,M,1.8,0000*49
  79890413, $GPGGA,221130.80,3945.0689558,N,10513.2956961,W,4,24,0.7,1763.194,M,-15.953,M,2.8,0000*48
  79891413, $GPGGA,221131.80,3945.0685285,N,10513.2964868,W,4,24,0.7,1763.260,M,-15.953,M,1.8,0000*40
  79892414, $GPGGA,221132.80,3945.0681293,N,10513.2972952,W,4,24,0.7,1763.307,M,-15.953,M,2.8,0000*4C
  79893412, $GPGGA,221133.80,3945.0677241,N,10513.2980695,W,4,24,0.7,1763.364,M,-15.953,M,1.8,0000*44
  79894413, $GPGGA,221134.80,3945.0673036,N,10513.2987950,W,4,24,0.7,1763.345,M,-15.953,M,2.8,0000*44
  79895413, $GPGGA,221135.80,3945.0669233,N,10513.2995454,W,4,24,0.7,1763.348,M,-15.953,M,1.8,0000*4D
  79896412, $GPGGA,221136.80,3945.0664606,N,10513.3003285,W,4,24,0.7,1763.401,M,-15.953,M,2.8,0000*45
  79897412, $GPGGA,221137.80,3945.0660290,N,10513.3010945,W,4,24,0.7,1763.443,M,-15.953,M,1.8,0000*4B
  79898413, $GPGGA,221138.80,3945.0656272,N,10513.3018707,W,4,24,0.7,1763.453,M,-15.953,M,2.8,0000*4F
  79899413, $GPGGA,221139.80,3945.0651844,N,10513.3026007,W,4,24,0.7,1763.449,M,-15.953,M,1.8,0000*44
  79900413, $GPGGA,221140.80,3945.0647357,N,10513.3033471,W,4,24,0.7,1763.447,M,-15.952,M,2.8,0000*49
  79901413, $GPGGA,221141.80,3945.0643578,N,10513.3041472,W,4,24,0.7,1763.535,M,-15.952,M,1.8,0000*46
  79902412, $GPGGA,221142.80,3945.0639535,N,10513.3049356,W,4,24,0.7,1763.610,M,-15.952,M,2.8,0000*4F
  79903413, $GPGGA,221143.80,3945.0635021,N,10513.3057373,W,4,24,0.7,1763.635,M,-15.952,M,1.8,0000*4E
  79904413, $GPGGA,221144.80,3945.0631258,N,10513.3065216,W,4,24,0.7,1763.650,M,-15.952,M,2.8,0000*42
  79905412, $GPGGA,221145.80,3945.0627124,N,10513.3073188,W,4,24,0.7,1763.698,M,-15.952,M,1.8,0000*48
  79906413, $GPGGA,221146.80,3945.0622659,N,10513.3080871,W,4,24,0.7,1763.752,M,-15.952,M,2.8,0000*44
  79907413, $GPGGA,221147.80,3945.0618426,N,10513.3088511,W,4,24,0.7,1763.799,M,-15.952,M,1.8,0000*41
  79908415, $GPGGA,221148.80,3945.0614090,N,10513.3096107,W,4,23,0.7,1763.775,M,-15.952,M,2.8,0000*41
  79909416, $GPGGA,221149.80,3945.0609711,N,10513.3103495,W,4,24,0.7,1763.772,M,-15.952,M,1.8,0000*42
  79910415, $GPGGA,221150.80,3945.0605528,N,10513.3111108,W,4,23,0.7,1763.805,M,-15.952,M,2.8,0000*47
  79911412, $GPGGA,221151.80,3945.0600938,N,10513.3117949,W,4,23,0.7,1763.834,M,-15.952,M,1.8,0000*44
  79912412, $GPGGA,221152.80,3945.0596966,N,10513.3125745,W,4,24,0.7,1763.809,M,-15.952,M,2.8,0000*49
  79913413, $GPGGA,221153.80,3945.0593296,N,10513.3133519,W,4,22,0.7,1763.812,M,-15.952,M,1.8,0000*4A
  79914411, $GPGGA,221154.80,3945.0589574,N,10513.3140714,W,4,22,0.7,1763.840,M,-15.952,M,2.8,0000*42
  79915412, $GPGGA,221155.80,3945.0585755,N,10513.3147400,W,4,23,0.7,1763.887,M,-15.952,M,1.8,0000*46
  79916412, $GPGGA,221156.80,3945.0582612,N,10513.3153361,W,4,21,0.7,1763.913,M,-15.952,M,2.8,0000*48
  79917411, $GPGGA,221157.80,3945.0581521,N,10513.3155713,W,4,21,0.7,1763.942,M,-15.952,M,3.8,0000*4B
  79918412, $GPGGA,221158.80,3945.0581548,N,10513.3156218,W,4,22,0.7,1763.933,M,-15.952,M,4.8,0000*44
  79919411, $GPGGA,221159.80,3945.0584354,N,10513.3154572,W,4,23,0.7,1763.885,M,-15.952,M,1.8,0000*4A
  79920411, $GPGGA,221200.80,3945.0587060,N,10513.3151386,W,4,21,0.7,1763.893,M,-15.952,M,2.8,0000*4C
  79921412, $GPGGA,221201.80,3945.0590336,N,10513.3146723,W,4,22,0.7,1763.838,M,-15.952,M,1.8,0000*47
  79922412, $GPGGA,221202.80,3945.0593836,N,10513.3141131,W,4,24,0.6,1763.846,M,-15.952,M,2.8,0000*43
  79923412, $GPGGA,221203.80,3945.0597025,N,10513.3134437,W,4,24,0.6,1763.824,M,-15.952,M,1.8,0000*4A
  79924412, $GPGGA,221204.80,3945.0600299,N,10513.3128231,W,4,24,0.6,1763.810,M,-15.952,M,2.8,0000*4C
  79925413, $GPGGA,221205.80,3945.0603248,N,10513.3122304,W,4,24,0.6,1763.850,M,-15.952,M,1.8,0000*48
  79926412, $GPGGA,221206.80,3945.0606939,N,10513.3116313,W,4,24,0.6,1763.859,M,-15.952,M,2.8,0000*48
  79927413, $GPGGA,221207.80,3945.0610529,N,10513.3109825,W,4,24,0.6,1763.808,M,-15.952,M,1.8,0000*44
  79928413, $GPGGA,221208.80,3945.0614343,N,10513.3103271,W,4,25,0.6,1763.765,M,-15.952,M,2.8,0000*42
  79929412, $GPGGA,221209.80,3945.0618378,N,10513.3096751,W,4,24,0.6,1763.764,M,-15.952,M,1.8,0000*4E
  79930413, $GPGGA,221210.80,3945.0621932,N,10513.3089772,W,4,24,0.6,1763.758,M,-15.952,M,2.8,0000*4B
  79931413, $GPGGA,221211.80,3945.0625638,N,10513.3082855,W,4,25,0.6,1763.695,M,-15.952,M,1.8,0000*48
  79932413, $GPGGA,221212.80,3945.0629200,N,10513.3075964,W,4,25,0.6,1763.641,M,-15.952,M,2.8,0000*49
  79933414, $GPGGA,221213.80,3945.0633185,N,10513.3068892,W,4,25,0.6,1763.654,M,-15.952,M,1.8,0000*4E
  79934414, $GPGGA,221214.80,3945.0637009,N,10513.3061405,W,4,25,0.6,1763.656,M,-15.952,M,2.8,0000*42
  79935413, $GPGGA,221215.80,3945.0641204,N,10513.3054284,W,4,25,0.6,1763.597,M,-15.952,M,1.8,0000*49
  79936413, $GPGGA,221216.80,3945.0645473,N,10513.3047145,W,4,25,0.6,1763.526,M,-15.952,M,2.8,0000*4D
  79937413, $GPGGA,221217.80,3945.0649329,N,10513.3039605,W,4,25,0.6,1763.455,M,-15.952,M,1.8,0000*44
  79938412, $GPGGA,221218.80,3945.0653147,N,10513.3032251,W,4,25,0.6,1763.465,M,-15.952,M,2.8,0000*44
  79939412, $GPGGA,221219.80,3945.0656952,N,10513.3025281,W,4,25,0.6,1763.470,M,-15.953,M,1.8,0000*41
  79940413, $GPGGA,221220.80,3945.0660994,N,10513.3017933,W,4,25,0.6,1763.438,M,-15.953,M,2.8,0000*48
