"X(m)","Y(m)","Longitude","Latitude","GPS-Easting (Z=13S)","GPS-Northing (Z=13S)","Amplitude (mV)","Elevation(m)"
0,0,-105.22110717833662,39.751557422700245,481058.12709565129,4400206.4817693019,0.094302195310592654,1759.874
0.099999997734404003,0,-105.22110782476521,39.751557102224055,481058.07162939874,4400206.4463377185,0.050965911522507665,1759.8764285714285
0.19999999546882918,0,-105.2211084711938,39.75155678174788,481058.01616314618,4400206.4109061351,0.12054811045527458,1759.878857142857
0.29999999320321535,0,-105.22110911762238,39.75155646127169,481057.96069689363,4400206.3754745517,0.096133299171924591,1759.8812857142855
0.39999999093762995,0,-105.22110976405095,39.751556140795493,481057.90523064107,4400206.3400429683,0.1596118040382862,1759.8837142857139
0.49999998867204454,0,-105.22111041047953,39.751555820319304,481057.84976438852,4400206.3046113849,0.18005921095609664,1759.8861428571427
0.59999998640643071,0,-105.22111105690809,39.751555499843107,481057.79429813597,4400206.2691798024,0.12115848213434219,1759.8885714285714
0.69999998414081688,0,-105.22111170333663,39.75155517936691,481057.73883188341,4400206.233748219,0.029908138513565063,1759.8909999999998
0.79999998187523147,0,-105.22111231309856,39.751554834128825,481057.6865000187,4400206.1955606723,0.099795525521039957,1759.8951428571427
0.89999997960961764,0,-105.22111292286048,39.751554488890726,481057.63416815398,4400206.1573731247,0.062562943994998926,1759.8992857142855
0.99999997734400381,0,-105.22111353262238,39.751554143652648,481057.58183628932,4400206.1191855781,0.039063686877489089,1759.9034285714283
1.09999997507839,0,-105.22111414238429,39.751553798414548,481057.52950442466,4400206.0809980314,-0.24445326030254363,1759.9075714285711
1.1999999728128046,0,-105.22111475214619,39.751553453176449,481057.47717255994,4400206.0428104838,0.15839106068015099,1759.911714285714
1.2999999705472192,0,-105.22111536190809,39.751553107938342,481057.42484069522,4400206.0046229362,0.079653307795524597,1759.9158571428568
1.3999999682816338,0,-105.22111597166997,39.751552762700236,481057.37250883057,4400205.9664353896,0.0039674043655395508,1759.9199999999998
1.4999999660160199,0,-105.22111661333666,39.751552432700251,481057.31744790659,4400205.9299457995,-0.0015259310603141785,1759.9191111111111
1.5999999637504345,0,-105.22111725500335,39.751552102700266,481057.26238698268,4400205.8934562095,0.088808860257267946,1759.9182222222223
1.6999999614848491,0,-105.22111789667002,39.751551772700275,481057.20732605871,4400205.8569666194,0.18738365173339844,1759.9173333333333
1.7999999592192637,0,-105.2211185383367,39.751551442700261,481057.15226513473,4400205.8204770293,0.18005920201539993,1759.9164444444443
1.8999999569536783,0,-105.22111918000337,39.751551112700277,481057.09720421082,4400205.7839874402,0.10711996704339981,1759.9155555555556
1.9999999546880645,0,-105.22111982167002,39.751550782700271,481057.0421432869,4400205.747497851,0.17395550608634949,1759.9146666666668
2.0999999524224506,0,-105.22112046333667,39.751550452700265,481056.98708236293,4400205.711008261,-0.097048859670758242,1759.9137777777778
2.1999999501568368,0,-105.22112110500332,39.751550122700259,481056.93202143896,4400205.6745186709,-0.050355539470911023,1759.9128888888888
2.2999999478912514,0,-105.22112174666997,39.751549792700246,481056.87696051504,4400205.6380290817,0.15930661931633949,1759.912
2.399999945625666,0,-105.22112246055887,39.75154943510767,481056.815704868,4400205.5984923849,0.23529771342873573,1759.914888888889
2.4999999433600806,0,-105.22112317444778,39.751549077515101,481056.75444922096,4400205.558955688,0.097964411228895182,1759.9177777777779
2.5999999410944952,0,-105.22112388833669,39.751548719922518,481056.69319357391,4400205.5194189912,0.14252143613994123,1759.9206666666669
2.6999999388288813,0,-105.22112460222559,39.75154836232992,481056.63193792687,4400205.4798822943,0.11597033068537713,1759.9235555555558
2.7999999365632959,0,-105.22112531611447,39.751548004737344,481056.57068227982,4400205.4403455975,0.081789604946970934,1759.9264444444445
2.8999999342977105,0,-105.22112603000335,39.751547647144747,481056.50942663278,4400205.4008089006,-0.070802943408489222,1759.9293333333333
2.9999999320321251,0,-105.22112674389223,39.751547289552136,481056.44817098574,4400205.3612722028,-0.15381329283118247,1759.9322222222222
3.0999999297665113,0,-105.22112745778109,39.751546931959531,481056.38691533869,4400205.321735505,0.25086215138435364,1759.9351111111112
3.1999999275008975,0,-105.22112817166995,39.75154657436692,481056.32565969159,4400205.2821988082,0.82338937520980837,1759.9379999999999
3.2999999252352836,0,-105.22112885100331,39.751546199200263,481056.26735954301,4400205.2407043399,0.88778345584869389,1759.9391999999998
3.3999999229696982,0,-105.22112953033667,39.751545824033613,481056.20905939443,4400205.1992098717,0.74190496802330019,1759.9403999999997
3.4999999207040844,0,-105.22113020967002,39.751545448866949,481056.15075924585,4400205.1577154035,0.7156590342521667,1759.9415999999999
3.599999918438499,0,-105.22113088900338,39.751545073700278,481056.09245909727,4400205.1162209352,0.75838496685028078,1759.9427999999998
3.6999999161728852,0,-105.22113156833672,39.751544698533628,481056.03415894869,4400205.074726467,0.93966490030288696,1759.9439999999997
3.7999999139072997,0,-105.22113224767004,39.75154432336695,481055.97585880011,4400205.0332319988,1.5958128452301026,1759.9451999999999
3.8999999116417143,0,-105.22113292700337,39.751543948200279,481055.91755865153,4400204.9917375315,0.9219641804695129,1759.9464
3.9999999093761289,0,-105.22113360633668,39.751543573033594,481055.85925850295,4400204.9502430633,0.11383404433727265,1759.9476
4.0999999071105435,0,-105.22113428566999,39.751543197866923,481055.80095835438,4400204.908748595,0.099185154959559443,1759.9487999999999
4.1999999048449581,0,-105.22113496500329,39.75154282270023,481055.74265820585,4400204.8672541277,0.043946654722094539,1759.95
4.2999999025793443,0,-105.22113555318514,39.751542468154796,481055.69217250269,4400204.8280290496,-0.01739554964005947,1759.9522727272727
