"X(m)","Y(m)","Longitude","Latitude","GPS-Easting (Z=13S)","GPS-Northing (Z=13S)","Amplitude (mV)","Elevation(m)"
0,0,-105.22110717833662,39.751557422700245,481058.12709565129,4400206.4817693019,-0.63753165975213055,1760.0740000000001
0.099999997734404003,0,-105.22110782476521,39.751557102224055,481058.07162939874,4400206.4463377185,-0.76570940911769869,1760.0764285714286
0.19999999546882918,0,-105.2211084711938,39.75155678174788,481058.01616314618,4400206.4109061351,-0.6811731338500977,1760.078857142857
0.29999999320321535,0,-105.22110911762238,39.75155646127169,481057.96069689363,4400206.3754745517,-0.51484724879264832,1760.0812857142855
0.39999999093762995,0,-105.22110976405095,39.751556140795493,481057.90523064107,4400206.3400429683,-0.41383098363876342,1760.083714285714
0.49999998867204454,0,-105.22111041047953,39.751555820319304,481057.84976438852,4400206.3046113849,-0.52858058810234065,1760.0861428571427
0.59999998640643071,0,-105.22111105690809,39.751555499843107,481057.79429813597,4400206.2691798024,-0.62471389174461367,1760.0885714285714
0.69999998414081688,0,-105.22111170333663,39.75155517936691,481057.73883188341,4400206.233748219,-0.46632283031940458,1760.0909999999999
0.79999998187523147,0,-105.22111231309856,39.751554834128825,481057.6865000187,4400206.1955606723,-0.46235541105270384,1760.0951428571427
0.89999997960961764,0,-105.22111292286048,39.751554488890726,481057.63416815398,4400206.1573731247,-0.45289467573165892,1760.0992857142855
0.99999997734400381,0,-105.22111353262238,39.751554143652648,481057.58183628932,4400206.1191855781,-0.58687094375491144,1760.1034285714284
1.09999997507839,0,-105.22111414238429,39.751553798414548,481057.52950442466,4400206.0809980314,-0.55024872273206715,1760.1075714285712
1.1999999728128046,0,-105.22111475214619,39.751553453176449,481057.47717255994,4400206.0428104838,-0.31861324608325958,1760.111714285714
1.2999999705472192,0,-105.22111536190809,39.751553107938342,481057.42484069522,4400206.0046229362,-0.33143101334571839,1760.1158571428568
1.3999999682816338,0,-105.22111597166997,39.751552762700236,481057.37250883057,4400205.9664353896,-0.30610065311193468,1760.1199999999999
1.4999999660160199,0,-105.22111661333666,39.751552432700251,481057.31744790659,4400205.9299457995,-0.52705466300249104,1760.1191111111111
1.5999999637504345,0,-105.22111725500335,39.751552102700266,481057.26238698268,4400205.8934562095,-0.15900143384933471,1760.1182222222224
1.6999999614848491,0,-105.22111789667002,39.751551772700275,481057.20732605871,4400205.8569666194,-0.25421918481588363,1760.1173333333334
1.7999999592192637,0,-105.2211185383367,39.751551442700261,481057.15226513473,4400205.8204770293,-0.31708731353282926,1760.1164444444444
1.8999999569536783,0,-105.22111918000337,39.751551112700277,481057.09720421082,4400205.7839874402,-0.53315836787223814,1760.1155555555556
1.9999999546880645,0,-105.22111982167002,39.751550782700271,481057.0421432869,4400205.747497851,-0.29572435468435287,1760.1146666666668
2.0999999524224506,0,-105.22112046333667,39.751550452700265,481056.98708236293,4400205.711008261,-0.40681173503398893,1760.1137777777778
2.1999999501568368,0,-105.22112110500332,39.751550122700259,481056.93202143896,4400205.6745186709,-0.64973907172679901,1760.1128888888888
2.2999999478912514,0,-105.22112174666997,39.751549792700246,481056.87696051504,4400205.6380290817,-0.3753776729106903,1760.1120000000001
2.399999945625666,0,-105.22112246055887,39.75154943510767,481056.815704868,4400205.5984923849,-0.22522660419344903,1760.114888888889
2.4999999433600806,0,-105.22112317444778,39.751549077515101,481056.75444922096,4400205.558955688,-0.41413617134094238,1760.117777777778
2.5999999410944952,0,-105.22112388833669,39.751548719922518,481056.69319357391,4400205.5194189912,-0.29938658252358435,1760.1206666666669
2.6999999388288813,0,-105.22112460222559,39.75154836232992,481056.63193792687,4400205.4798822943,-0.11505477838218212,1760.1235555555559
2.7999999365632959,0,-105.22112531611447,39.751548004737344,481056.57068227982,4400205.4403455975,-0.17609179615974427,1760.1264444444446
2.8999999342977105,0,-105.22112603000335,39.751547647144747,481056.50942663278,4400205.4008089006,-0.81575976908206937,1760.1293333333333
2.9999999320321251,0,-105.22112674389223,39.751547289552136,481056.44817098574,4400205.3612722028,-0.64394055604934697,1760.1322222222223
3.0999999297665113,0,-105.22112745778109,39.751546931959531,481056.38691533869,4400205.321735505,-0.29206213504076006,1760.1351111111112
3.1999999275008975,0,-105.22112817166995,39.75154657436692,481056.32565969159,4400205.2821988082,-0.68239385932683949,1760.1379999999999
3.2999999252352836,0,-105.22112885100331,39.751546199200263,481056.26735954301,4400205.2407043399,-1.1273537635803224,1760.1391999999998
3.3999999229696982,0,-105.22112953033667,39.751545824033613,481056.20905939443,4400205.1992098717,-1.1926633477210999,1760.1403999999998
3.4999999207040844,0,-105.22113020967002,39.751545448866949,481056.15075924585,4400205.1577154035,-1.3251136779785155,1760.1415999999999
3.599999918438499,0,-105.22113088900338,39.751545073700278,481056.09245909727,4400205.1162209352,-1.2799462914466857,1760.1427999999999
3.6999999161728852,0,-105.22113156833672,39.751544698533628,481056.03415894869,4400205.074726467,-2.0062868118286135,1760.1439999999998
