"X(m)","Y(m)","Longitude","Latitude","GPS-Easting (Z=13S)","GPS-Northing (Z=13S)","Amplitude (mV)","Elevation(m)"
0,0,-105.22110717833662,39.751557422700245,481058.12709565129,4400206.4817693019,-0.037232579290866853,1759.0740000000001
0.099999997734404003,0,-105.22110782476521,39.751557102224055,481058.07162939874,4400206.4463377185,0.084841458499431616,1759.0764285714286
0.19999999546882918,0,-105.2211084711938,39.75155678174788,481058.01616314618,4400206.4109061351,-0.053407389670610428,1759.078857142857
0.29999999320321535,0,-105.22110911762238,39.75155646127169,481057.96069689363,4400206.3754745517,0.062868128716945651,1759.0812857142855
0.39999999093762995,0,-105.22110976405095,39.751556140795493,481057.90523064107,4400206.3400429683,0.20172734633088113,1759.083714285714
0.49999998867204454,0,-105.22111041047953,39.751555820319304,481057.84976438852,4400206.3046113849,-0.044862212240695955,1759.0861428571427
0.59999998640643071,0,-105.22111105690809,39.751555499843107,481057.79429813597,4400206.2691798024,-0.074465162307024005,1759.0885714285714
0.69999998414081688,0,-105.22111170333663,39.75155517936691,481057.73883188341,4400206.233748219,0.05310220494866371,1759.0909999999999
0.79999998187523147,0,-105.22111231309856,39.751554834128825,481057.6865000187,4400206.1955606723,0.086977752670645711,1759.0951428571427
0.89999997960961764,0,-105.22111292286048,39.751554488890726,481057.63416815398,4400206.1573731247,0.12543107643723489,1759.0992857142855
0.99999997734400381,0,-105.22111353262238,39.751554143652648,481057.58183628932,4400206.1191855781,0.16113772988319397,1759.1034285714284
1.09999997507839,0,-105.22111414238429,39.751553798414548,481057.52950442466,4400206.0809980314,-0.046693317592144012,1759.1075714285712
1.1999999728128046,0,-105.22111475214619,39.751553453176449,481057.47717255994,4400206.0428104838,0.23621326610445975,1759.111714285714
1.2999999705472192,0,-105.22111536190809,39.751553107938342,481057.42484069522,4400206.0046229362,0.11719107851386071,1759.1158571428568
1.3999999682816338,0,-105.22111597166997,39.751552762700236,481057.37250883057,4400205.9664353896,-0.11535996794700623,1759.1199999999999
1.4999999660160199,0,-105.22111661333666,39.751552432700251,481057.31744790659,4400205.9299457995,-0.085757008939981463,1759.1191111111111
1.5999999637504345,0,-105.22111725500335,39.751552102700266,481057.26238698268,4400205.8934562095,-0.13885921761393547,1759.1182222222224
1.6999999614848491,0,-105.22111789667002,39.751551772700275,481057.20732605871,4400205.8569666194,-0.018921477347612382,1759.1173333333334
1.7999999592192637,0,-105.2211185383367,39.751551442700261,481057.15226513473,4400205.8204770293,0.11444441340863705,1759.1164444444444
1.8999999569536783,0,-105.22111918000337,39.751551112700277,481057.09720421082,4400205.7839874402,0.061037021130323409,1759.1155555555556
1.9999999546880645,0,-105.22111982167002,39.751550782700271,481057.0421432869,4400205.747497851,-0.024719993025064467,1759.1146666666668
2.0999999524224506,0,-105.22112046333667,39.751550452700265,481056.98708236293,4400205.711008261,0.04272591359913349,1759.1137777777778
2.1999999501568368,0,-105.22112110500332,39.751550122700259,481056.93202143896,4400205.6745186709,0.10376293063163758,1759.1128888888888
2.2999999478912514,0,-105.22112174666997,39.751549792700246,481056.87696051504,4400205.6380290817,-0.018616291508078576,1759.1120000000001
2.399999945625666,0,-105.22112246055887,39.75154943510767,481056.815704868,4400205.5984923849,0.041199988871812823,1759.114888888889
2.4999999433600806,0,-105.22112317444778,39.751549077515101,481056.75444922096,4400205.558955688,0.02471999153494835,1759.117777777778
2.5999999410944952,0,-105.22112388833669,39.751548719922518,481056.69319357391,4400205.5194189912,0.023194067552685736,1759.1206666666669
2.6999999388288813,0,-105.22112460222559,39.75154836232992,481056.63193792687,4400205.4798822943,-0.083315530419349665,1759.1235555555559
2.7999999365632959,0,-105.22112531611447,39.751548004737344,481056.57068227982,4400205.4403455975,0.15717032402753831,1759.1264444444446
2.8999999342977105,0,-105.22112603000335,39.751547647144747,481056.50942663278,4400205.4008089006,0.10467849150300026,1759.1293333333333
2.9999999320321251,0,-105.22112674389223,39.751547289552136,481056.44817098574,4400205.3612722028,0.028992583975195885,1759.1322222222223
3.0999999297665113,0,-105.22112745778109,39.751546931959531,481056.38691533869,4400205.321735505,0.049439986795186998,1759.1351111111112
3.1999999275008975,0,-105.22112817166995,39.75154657436692,481056.32565969159,4400205.2821988082,0.017700737342238426,1759.1379999999999
3.2999999252352836,0,-105.22112885100331,39.751546199200263,481056.26735954301,4400205.2407043399,0.021057772636413574,1759.1391999999998
3.3999999229696982,0,-105.22112953033667,39.751545824033613,481056.20905939443,4400205.1992098717,0.020142217725515367,1759.1403999999998
3.4999999207040844,0,-105.22113020967002,39.751545448866949,481056.15075924585,4400205.1577154035,0.0054933369159698483,1759.1415999999999
3.599999918438499,0,-105.22113088900338,39.751545073700278,481056.09245909727,4400205.1162209352,0.14770958721637725,1759.1427999999999
3.6999999161728852,0,-105.22113156833672,39.751544698533628,481056.03415894869,4400205.074726467,0.086977749690413469,1759.1439999999998
3.7999999139072997,0,-105.22113224767004,39.75154432336695,481055.97585880011,4400205.0332319988,0.13733329474925995,1759.1451999999999
3.8999999116417143,0,-105.22113292700337,39.751543948200279,481055.91755865153,4400204.9917375315,-0.14221625626087189,1759.1464000000001
3.9999999093761289,0,-105.22113360633668,39.751543573033594,481055.85925850295,4400204.9502430633,0.017700734734535217,1759.1476
4.0999999071105435,0,-105.22113428566999,39.751543197866923,481055.80095835438,4400204.908748595,0.033875547721982001,1759.1487999999999
4.1999999048449581,0,-105.22113496500329,39.75154282270023,481055.74265820585,4400204.8672541277,0.11291848495602608,1759.1500000000001
4.2999999025793443,0,-105.22113555318514,39.751542468154796,481055.69217250269,4400204.8280290496,-0.0045777749270200733,1759.1522727272727
4.3999999003137304,0,-105.22113614136698,39.751542113609368,481055.64168679953,4400204.7888039714,0.079653309285640711,1759.1545454545453
4.499999898048145,0,-105.22113672954882,39.751541759063919,481055.59120109637,4400204.7495788932,0.076601460203528399,1759.1568181818182
4.5999998957825312,0,-105.22113731773065,39.751541404518456,481055.5407153932,4400204.7103538141,0.15228736102581025,1759.159090909091
4.6999998935169458,0,-105.22113790591247,39.751541049973014,481055.49022969004,4400204.6711287359,0.033570360392332077,1759.1613636363636
4.799999891251332,0,-105.22113849409429,39.751540695427572,481055.43974398688,4400204.6319036577,0.031128880754113197,1759.1636363636362
4.8999998889857466,0,-105.2211390822761,39.751540340882102,481055.38925828371,4400204.5926785786,-0.018616287037730217,1759.1659090909091
4.9999998867201612,0,-105.2211396704579,39.751539986336631,481055.33877258055,4400204.5534534995,0.056764425337314607,1759.1681818181819
5.0999998844545757,0,-105.22114025863971,39.751539631791168,481055.28828687739,4400204.5142284213,0.099795527011156085,1759.1704545454545
5.1999998821889903,0,-105.2211408468215,39.751539277245712,481055.23780117423,4400204.4750033431,0.1376384798437357,1759.1727272727271
5.2999998799234049,0,-105.22114143500329,39.751538922700242,481055.18731547106,4400204.435778264,0.037537766993045805,1759.175
5.3999998776577911,0,-105.22114216183665,39.751538543700242,481055.12494501111,4400204.3938684035,-0.051576279848814008,1759.1777999999999
5.4999998753921773,0,-105.22114288867002,39.751538164700278,481055.06257455109,4400204.3519585431,0.11047700978815556,1759.1805999999999
5.5999998731265919,0,-105.22114361550338,39.751537785700286,481055.00020409108,4400204.3100486826,0.0054933302104473117,1759.1833999999999
5.6999998708610065,0,-105.22114434233673,39.751537406700287,481054.93783363112,4400204.2681388222,0.15411847233772277,1759.1861999999999
5.799999868595421,0,-105.22114506917006,39.751537027700294,481054.87546317116,4400204.2262289617,0.014648884907364846,1759.1889999999999
